"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8","Dim.9","Dim.10","Dim.11","Dim.12","Dim.13","Dim.14","Dim.15","Dim.16","Dim.17","Dim.18","Dim.19","Dim.20","Dim.21","Dim.22","Dim.23","Dim.24","Dim.25","Dim.26","Dim.27","Dim.28","Dim.29","Dim.30","Dim.31","Dim.32","Dim.33","Dim.34","Dim.35","Dim.36","Dim.37","Dim.38","Dim.39","Dim.40","Dim.41","Dim.42","Dim.43","Dim.44","Dim.45","Dim.46","Dim.47","Dim.48","Dim.49","Dim.50"
"problemCompexity:3",-0.386321392156208,-0.780840696303699,0.617335456645814,-0.244680076447774,-1.44969518431288,1.07829280000256,-0.158039016508808,0.17620023176977,0.0407212691327986,0.946857155483458,0.0483886458165241,0.8147328762341,-0.142166772152895,-0.308177686683372,0.288034131051431,-0.274555437235146,-1.1299542589898,0.153106326315958,0.119851329037916,-0.142850497995153,-0.0616782215827085,0.0153212564801145,0.0711922847213461,0.0425082512399973,0.0899743400923261,-0.122594597580387,0.118065813375601,-0.0185256272308845,0.0173014126416907,0.0397647082616434,-0.0538163269510691,0.0280173919156591,-0.128598915885402,-0.178630652516902,0.0610330279383431,0.271875867302629,0.0740753329163221,-0.0479332126371774,-0.0314498885702504,-0.0815850880345647,-0.0471844306078542,-0.101887591132584,-0.0204445600100239,0.0165992193424639,0.00869178882908492,0.0301735123971923,-0.00421429906185705,-0.0321534301338057,-0.0146336772041479,0.0479574351123018
"problemCompexity:4",0.671099695378354,0.956511985560688,-1.23689933424407,0.519066183530113,2.6504375394939,-1.17898514137793,-0.0222971248423382,-0.103619577128448,-0.246591707181684,0.0420615214886246,-0.157984459029701,-0.0535658049404393,-0.0641800584382722,-0.0106292599183682,-0.0504170622948839,-0.0157129284282028,0.164731538518722,-0.263557849181454,0.140782439197058,-0.0203835064021118,-0.0284948918840328,-0.0384425550157784,0.0447165022439784,-0.0728061603438811,0.0307251472351284,-0.0102744280334215,-0.0345496583237603,0.0595607481834566,0.0153325281929718,0.0226475858023775,-0.0368135934022551,-0.068359847183754,0.113660973256071,0.158104318607209,-0.0670975000844251,-0.184706970283968,-0.0323186041398925,0.0195457575007271,-0.0311059210960392,0.0727891209146213,0.0439638126866888,0.0866331958837204,0.0196445960580177,0.0399430708619692,-0.000688802054731952,-0.0258161223060378,-0.0170172112920718,0.0125202372981063,0.0253441320536853,-0.0803898751710301
"problemCategory:0",-2.49789007254433,-2.05718101284994,-1.16916419535313,0.305697543442771,1.16430286159899,-0.357474688800374,0.0380466138423388,0.000958602843281783,-0.0513784999656582,0.0398861112430828,-0.151440722802056,0.0565415777827673,-0.0249727600680437,-0.042897031183378,-0.164807166777024,0.0170424489813327,-0.0581678931731236,0.0381174279469763,0.0010423660967301,-0.0217383425910633,-0.0107885453428694,-0.0415774103441812,0.0278688865202048,-0.0306633206120645,-0.000404285223133653,0.0200311992883762,-0.014900043796228,0.02856414757363,0.00608710780024218,-0.0133615574102213,-0.00105805062705368,0.00100856157076637,-0.00920588542344734,0.00310031953268351,0.000921773537348321,-0.0115677478952081,-0.00598488035175791,0.00626637827598405,0.00810955791765437,0.0173124495552139,-0.0175763181367263,0.00977209496759333,0.00952944806901619,0.0184962937393414,-0.00725507574751265,0.000996533538926775,0.00788981741537476,-0.0045146547193913,0.00206940690577632,0.00998547824224981
"problemCategory:1",3.49704610156206,2.88005341798996,1.63682987349439,-0.427976560819879,-1.63002400623859,0.500464564320527,-0.053265259379273,-0.00134204398059256,0.0719298999519266,-0.0558405557403152,0.21201701192288,-0.0791582088958766,0.0349618640952602,0.0600558436567277,0.230730033487835,-0.0238594285738643,0.0814350504423746,-0.0533643991257674,-0.00145931253542129,0.0304336796274883,0.0151039634800165,0.0582083744818537,-0.0390164411282862,0.0429286488568901,0.000565999312386829,-0.0280436790037268,0.0208600613147183,-0.0399898066030829,-0.00852195092033955,0.0187061803743098,0.00148127087787568,-0.00141198619907255,0.0128882395928265,-0.00434044734575694,-0.00129048295228769,0.0161948470532911,0.00837883249246045,-0.00877292958637762,-0.0113533810847163,-0.0242374293772998,0.0246068453914168,-0.0136809329546301,-0.0133412272966228,-0.0258948112350777,0.0101571060465178,-0.00139514695449791,-0.0110457443815248,0.00632051660714775,-0.00289716966808643,-0.0139796695391501
"pctCorrectBayesSelect:-1",-1.07211005842218,-0.554937720129246,-0.525567012173156,0.0568395497703731,0.157263097521858,0.472173665144193,0.0871539915966593,0.0596516467264035,-0.0279037692001453,0.0424748634900683,-0.044051979495777,-0.0575442402405975,0.042451705492518,-0.0095004159381835,0.175935506222265,-0.149834442981797,-0.0587744503009454,-0.126067096243609,0.0117345669915274,0.023574498907835,0.0210434179790417,-0.0245121324587185,-3.04127426083074e-05,-0.00802149445919212,-0.00480004987462553,0.000293605373986566,0.0370237250764712,0.0108547931227974,-0.00259263877556147,-0.00517146124423056,-0.0173445071875819,-0.00177827757935293,-0.00151322878263459,0.0013969240505056,0.0160779470711276,-0.0261251120369295,-0.00932774558166467,0.00649596889559098,0.00464906737799196,0.00696122371394875,0.0150944829619422,0.00782544214957704,0.00631401002139126,-0.00688958452218063,0.00956420726227862,-0.00820300169644118,0.0341976503498753,0.022065129117865,-0.00234652067274095,0.00153587758365016
"pctCorrectBayesSelect:0",5.31756431409412,2.56956314948893,4.86185338872364,-0.425473946982116,-0.0246279415284047,-1.94890634290455,-0.592449371657666,-0.46155434287072,-0.5403340358894,-0.173104449136154,0.11413737693559,-0.517209964762205,-0.481067024686344,-0.0993550984872419,-0.684234444043354,1.04864048286805,0.790413633020252,0.269331089554125,-0.36088095054289,-0.171543706877243,-0.106078403517718,1.6919709240932,0.339653550981308,-0.322891026010627,0.977823168024631,-0.409982096372014,-1.09726384493856,-0.263364531536359,0.79813563749858,-0.522254018139483,-0.234475846804205,-0.00919594151160621,-0.829838056818508,0.126058556386531,-0.0220245532809281,0.544653411047634,0.473010727447903,0.0633072746464869,0.0854821337480002,0.768268870954657,-0.109609650888966,-0.0137129147781169,0.732191080439667,-0.363153668390128,0.284159368035141,-0.711780203562323,-0.360530690094614,0.306560075922902,0.439532917039062,-0.0589386080390158
"pctCorrectBayesSelect:0.333333",9.6339671093344,4.5426554066707,2.89303290270529,-0.403155605053975,0.266382127923302,-9.74107650704803,0.655641599217989,-0.749360115363994,1.80833679321504,0.158391429546049,-1.55362198370006,1.51515374344378,0.846610035258682,-0.365771669453001,1.59864203763224,-3.60296840150667,-0.0542222634631666,-1.93200443308881,0.237019085234811,0.290227053139238,1.35491260751734,-1.5242997245677,-0.697333560216847,6.97872846543863,-1.42347369702626,3.43412324051942,0.656217814498604,1.69353555511697,6.83882243991554,-2.28624504097864,4.89930059858655,0.489975167722104,4.94847525384004,-5.49106571838927,-0.355928173345533,2.4200493348075,0.821554895266224,0.648623812413453,3.92993661909661,5.72065041333786,-0.337366583821797,4.07810624704009,-5.42567417510334,0.529244191732097,0.596585618948379,-0.646708212964555,1.1831542457882,0.308176409132709,-0.238394720474543,0.0519166927576117
"pctCorrectBayesSelect:0.5",7.28889422554851,3.51940435748733,2.79149688817115,-0.0315129235261997,-0.967320275136556,-4.97350192802222,-0.278669937949099,-0.227368818721535,0.321428667572858,-0.0731621357795016,-0.191749011787952,0.206556342259024,-0.474295905441054,-0.387122452981173,-1.06198189084869,0.414288452417503,1.0543533286758,-0.0205092156178351,0.0644420050543945,0.354042740467484,-0.222327251883243,0.572055461623754,-0.046382857486206,-1.84191883035015,-2.72648010900613,0.723457566073301,3.99271703366389,0.571717628463019,-1.38414070926009,0.784524212928346,-0.734862432274343,0.436912948099486,-0.182475096271429,-0.640344752595362,-0.828702518425756,0.342675221441932,-0.402422136392721,0.258570456882499,0.465842942812696,0.269310029682013,0.347336057548619,-0.519214222001482,0.679711317521206,0.137650336677143,0.211877208368184,-0.153661101017864,-0.154917691348047,0.209160942938661,0.179172445249128,0.968439441403439
"pctCorrectBayesSelect:0.666667",8.5563299954311,4.91130629944971,3.43503292399398,-0.0942790329187493,0.439786201561567,-9.42303975129802,-1.34013977111003,-0.716117117931328,1.80829757185804,-0.0889919918924236,-1.78420912206427,2.08275886943214,1.7021583336244,0.279416453624058,1.24489438304825,-3.88353885354099,-0.536882858448076,-1.90478318667503,0.921381844070238,0.0569028198377809,1.18958794759626,-2.01878749411432,-1.47695850369347,8.08948489166359,-0.318179603986723,7.40926100188122,-4.06323874286038,-0.996327909919378,-4.15295813980455,-0.341439753181409,-2.24171123376066,0.735817758059249,-3.30724575620636,1.65645852855167,-0.276801519633249,-0.932491666634782,-0.38236245831154,1.33507998786321,-0.385089102221586,-3.46807856215783,0.373072672359916,-2.40596483463376,3.57448115775593,-0.316674361741021,-1.24822570225062,-0.992773835629994,0.0403503109776463,-0.451318174208784,-0.173840270126428,0.25796645744091
"pctCorrectBayesSelect:1",6.24795590698384,3.47640870411224,1.38578942634662,-0.346049392055765,-1.8356585059792,-1.89512476932855,-0.491712785908161,-0.228826452253815,0.565514039256154,-0.395963176703309,0.748462658645314,0.981840972036537,-0.128161933017508,0.348881451200898,-1.56732267669658,1.36034672917739,-0.241338101436935,1.69024526642445,0.0794937393025181,-0.298464439737799,-0.25663157989748,-1.20936010260271,-0.167089208164028,0.160637681404452,0.163243339597486,-0.514384071448623,-0.591790088373517,-0.111719620229574,-0.292513624260938,0.420331542187258,0.609356152853272,-0.18426769613535,0.824563710092827,0.232035551534423,0.112753945129511,-0.314267298743468,-0.188245385738925,-0.350675919414031,-0.459199677474733,-0.937545732192225,-0.228550705974639,0.0418112738560867,-0.96049343088341,0.377304411202681,-0.40917777519553,0.912996817352728,-0.140940021655395,-0.637134218973461,-0.40940414748754,-0.308777606857771
"pctCorrectTotTheoSelect:-1",-2.59661971707069,-1.15699645301934,-0.992616966164588,0.279735547169711,0.957863791152369,-0.133170052775923,0.0306950351275187,0.0352129850545292,0.0986183375520682,0.0580432310971321,-0.08891022593619,-0.00894085246649506,-0.045482571980272,-0.0605083753955461,-0.0617972563276219,-0.0232736715935749,0.0452473374662997,0.0177978005896219,-0.0121020470943926,-0.023109923144475,0.00219343077108881,-0.0303126313856433,-0.00293912818151754,0.000476995823835999,0.0125693073097421,0.0198703669696953,0.0122534344150961,-0.00452523888734645,-0.00123733829160215,-0.0133225101021058,0.0264582357101906,0.00971684687669934,-0.000600806513485643,0.0106614808662639,0.0111966418649363,0.000666973286478387,0.021750472686012,-0.0292577049731031,-0.00926315950513363,0.00850482586794189,0.0186147001928107,-0.0179916845345273,0.00523714428519518,0.00445845797801793,0.010349207829808,0.0183021142863438,0.000984611520880537,0.000771887173387149,0.0414836520997643,-0.0185224423689801
"pctCorrectTotTheoSelect:0",3.72099494961776,1.51363009687773,3.02834437522331,-0.566133467489962,-1.2111408839449,0.871156496710629,-0.301696230658711,-0.0861204898062033,-0.691070203262401,0.00048322301282494,-0.0360708372027409,-0.670940755372355,0.0804592101813652,-0.00643734939910896,0.586784262438872,-0.123819352867373,0.30113154427902,-0.303953314365928,-0.0737392264044522,0.0849902198206506,0.0326967937257943,0.874170395817611,-0.0195775053363073,0.195682703134289,0.237476326821192,-0.345748552440954,-0.0373827554439863,0.0702980094565437,-0.410296142227561,0.288725491914432,-0.178273891533219,-0.355361592355175,0.148055284530809,-0.284724655679588,0.0751388597475871,-0.0299110715056346,-0.0756625654946888,-0.0805479546671154,-0.284716031083287,-0.103353970843335,-0.126356925713489,0.123269322833716,-0.128604472681586,-0.0321529070527813,0.0542274484422532,-0.507245794245584,0.0533445576951491,-0.0136528807648791,-0.683295219987471,-0.149010662456052
"pctCorrectTotTheoSelect:0.333333",6.85254108061878,2.26223280072695,1.88621852427736,-0.85540732519633,-1.83889107715475,-2.59896363954892,1.52002376522261,0.247377354012241,-0.217482975189043,0.438462684380195,0.723305819399007,0.144093189062414,-0.0718001977014519,-1.0133396421713,-1.71415448267704,1.17467015192749,-0.111877933220966,1.54463556954784,0.472672567683746,-0.15150147269195,-0.25288486091525,0.378809734540883,0.285346262306252,1.86738329217136,0.129020850381811,0.0325649540235069,2.2500512575582,0.0796847166058127,2.41927457773935,-0.962048156537551,0.105691404960019,0.332599081038841,-0.991649070062854,1.24076473138376,1.13133300614838,-0.931819619370715,0.203631650764676,0.00423508515107867,-0.335111846195043,-1.25296835983246,0.112222785775463,-0.0709400637461015,-0.694266731095041,-0.00867012095949711,-0.356019653284797,-0.825228553582075,-0.0568548120763718,0.407044376319118,0.249069369028858,0.256901001197753
"pctCorrectTotTheoSelect:0.5",5.31488732714719,2.64658181594332,1.1127079402627,-0.363111493584793,-2.28884532322618,0.125278617108793,-0.295237967183969,-0.0971615549993453,-0.362295624159331,-0.0905187646728234,0.025881903715892,0.465544019440364,-0.154487663312952,-0.374760312970091,-0.183139899106839,0.146489023210591,-1.90174800412508,-0.73030814304775,0.254783862200086,-0.0886167842875817,-0.225535324385283,0.212881897578721,-0.00300797214908703,-1.56948623654201,-1.23130346933702,0.757887767700353,-0.891442821298874,-0.234252386996585,-0.583161294498731,-0.704281337310972,1.40998922179739,0.748818668076979,0.0200641447167807,0.718582639695343,0.0508336451084082,-0.823088570043499,0.135117347210124,-0.100310683216989,-0.169204551347281,0.0795676557427817,-0.448558760650893,-0.751595098968424,-0.671656379683686,-0.711678804122598,0.442722685158205,0.718738319116036,0.866195776705231,0.578020722638538,1.07176837640572,0.0615656737999457
"pctCorrectTotTheoSelect:0.666667",7.01590957365042,2.58488149212521,1.62981490729496,-0.654713665999479,-1.87700572977077,-2.66982743415573,0.73304277245578,0.121047608208697,0.486030371425723,0.0651244989372376,0.768627422237862,1.08699456806282,0.516687528450082,0.0490020193606045,-1.74254418138293,0.817270676416457,-0.26888427864683,1.59612123302682,0.598866175626945,-0.485023463293894,-0.0428987162340455,-1.23363646469713,-0.0794536835674414,1.78944172656045,-0.32807365804599,1.01505416985778,-0.231069756076843,-0.231167272728877,-2.21659812189141,0.455909296119726,-0.586521330718719,-1.02690431738033,0.781747912909482,-1.02793248157851,-0.336601728993549,0.873983641764881,-0.0921447472043867,-0.211213920168855,-0.263362236633914,1.81601464117962,0.529095485802831,0.303458177859135,1.33956766665536,0.18442120881576,1.12427061793969,1.4912208461914,-0.642616381869756,-0.0358399800051628,0.726951158109736,-0.113684661799536
"pctCorrectTotTheoSelect:1",4.8971151472104,2.74037387507418,-0.180965225478289,-0.316575241540406,-2.39120859328399,0.940770671220361,-0.205778360011955,-0.163130672951176,0.730499515502328,-0.555629856139487,0.248082311029277,0.723687656534617,0.13338404191271,1.00400294433499,0.544481660397993,-0.311547925490667,0.274926175793497,-0.140390582817799,-0.256562037887901,0.265397407960626,0.144771142288542,-1.33696505531772,-0.00533473444483783,-0.679062851127681,0.205298492371145,-0.242690718870329,-0.17270043039557,0.0786021184846025,1.07128384513612,0.105011636144319,-0.50325150486828,0.418303918263847,-0.224939758451672,-0.00784859880509385,-0.524445379071684,0.548551083030604,-0.131114212303457,0.505164274903001,0.921970449803118,-0.081463834779722,0.156228234711946,0.250058067600588,0.393325084636555,0.379955919537359,-0.684321690796606,0.236993018355191,-0.382360400818763,-0.431652219061507,0.0989083432557281,0.35122670815142
"pctCorrectBayesApply:-1",-0.957535324322681,-0.491592796961457,-0.489691118212253,0.0539234262194337,0.121748865828199,0.426521106514017,0.0717503851805248,0.0497565860629936,-0.0411023414433757,0.0399042367121775,-0.0438124736190058,-0.0578827130602187,0.024869007006022,-0.00297155834803564,0.168198317657255,-0.136010056377368,-0.0588842490606258,-0.116034476163784,0.0141656665020355,0.0314959766398622,0.0243665622708774,-0.0271491583368479,0.00048232707732415,-0.0215249631612643,0.00414850593686152,0.000640299648677567,0.0319812155917124,0.00434353611130055,-0.000421035058348311,-0.0102368973782564,-0.0174796415449856,0.00612572037733361,-0.000401363912092491,-0.000923987140865131,0.0142052692579387,-0.029539288949186,-0.0177170463762675,0.0162183697246475,0.0100178870358416,0.00849359900951374,0.0130671900747547,0.0113476575923227,0.0049125083802016,-0.0118842111707391,0.00529933781405013,-0.0127837616079815,0.0358504586911396,0.0190992540712988,-0.00592680002355828,0.00385260270011086
"pctCorrectBayesApply:0",5.32483181627435,2.54297437371173,4.86358328086301,-0.238379117132883,-0.11831365718132,-1.86989390567927,-0.658785342119325,-0.142686279520257,-0.389995998293722,-0.204175982398443,0.275122682433578,-0.308462969548816,-0.18316433300559,-0.0121683083177354,-1.01979240982958,0.923366885319262,0.36569117865378,0.531180823011703,-0.159152654253,-0.327329001973626,-0.632321979308549,1.72558949122918,0.335231668545683,-0.0755588483717127,0.726136438838721,-0.826317907423704,-1.05762382777222,-0.405855297893072,0.718111976566592,-0.583709723993164,0.02849815043209,-0.152021982433957,-0.271982464190671,0.399941606802594,-0.0222948949975257,0.309715496836625,0.24410679189104,0.506714865124956,0.192175187894209,-0.235713839473724,-0.115258237687133,0.176829878305552,0.158856956611345,-0.125059119630702,0.252224744397832,1.18051427865794,-0.535220539035912,-0.462526046644986,0.117674066854713,-0.140059590101666
