recordID,time,student,problem,decisionID,decisionPoint,priorTutorAction,KC,session,substepOrdering,reward,avgTimeOnStep,nTellSession
25,12/1/14 12:01,143279,ex222,0,probEnd,WE,select_main_step,0,38,0,9.181818,22
45,12/1/14 12:10,143279,exc137,0,probEnd,WE,select_main_step,0,71,0,16.525,27
79,12/1/14 12:14,143279,ex132a,0,probEnd,WE,select_main_step,0,130,0,10.930556,59
121,12/1/14 12:16,143279,ex132,0,probEnd,WE,select_main_step,0,203,0,7.660714,99
160,12/1/14 12:16,143279,ex152a,0,probEnd,WE,select_main_step,0,271,0,5.959732,136
216,12/1/14 12:29,143279,ex152b,0,probEnd,WE,select_main_step,0,364,0,7.763547,157
277,12/1/14 12:41,143279,ex152,0,probEnd,WE,select_main_step,0,466,0,8.538168,181
295,12/1/14 12:50,143279,ex144,0,probEnd,WE,select_main_step,0,498,0,9.338129,186
323,12/1/14 12:56,143279,ex212,0,probEnd,WE,select_main_step,0,546,0,9.552632,195
354,12/1/14 13:05,143279,ex242,0,probEnd,WE,select_main_step,0,599,0,10.192192,206
370,12/1/14 13:11,143279,ex252a,0,probEnd,WE,select_main_step,0,625,0,10.720461,209
418,12/1/14 13:11,143279,ex252,0,probEnd,WE,select_main_step,0,709,47.6048,9.541985,255
445,12/2/14 22:05,143282,ex222,39,probEnd,PS,select_main_step,0,753,0,11.173913,11
465,12/2/14 22:10,143282,exc137,64,probEnd,PS,select_main_step,0,790,0,8.390244,24
499,12/2/14 22:18,143282,ex132a,100,probEnd,WE,select_main_step,0,854,0,10.671233,44
547,12/2/14 22:32,143282,ex132,101,probEnd,WE,select_main_step,0,933,0,13.05042,61
586,12/2/14 22:33,143282,ex152a,101,probEnd,WE,select_main_step,0,1001,0,10.237179,98
641,12/2/14 22:43,143282,ex152b,156,probEnd,WE,select_main_step,0,1102,0,10.114833,124
701,12/3/14 0:37,143282,ex152,224,probEnd,WE,select_main_step,0,1216,0,33.29588,154
719,12/3/14 2:26,143282,ex144,226,probEnd,WE,select_main_step,0,1248,0,33.39576,159
746,12/3/14 2:38,143282,ex212,251,probEnd,PS,select_main_step,0,1298,0,32.126623,169
782,12/3/14 2:48,143282,ex242,253,probEnd,WE,select_main_step,0,1359,0,30.494152,182
798,12/3/14 3:33,143282,ex252a,266,probEnd,PS,select_main_step,0,1387,0,36.797753,189
852,12/3/14 18:42,143282,ex252,270,probEnd,WE,select_main_step,0,1477,44,35.073529,210
879,12/3/14 7:32,143284,ex222,309,probEnd,PS,select_main_step,0,1523,0,18.26087,10
899,12/3/14 8:14,143284,exc137,315,probEnd,WE,select_main_step,0,1557,0,66.658537,15
936,12/3/14 8:35,143284,ex132a,350,probEnd,PS,select_main_step,0,1624,0,50.447368,27
978,12/3/14 8:37,143284,ex132,353,probEnd,WE,select_main_step,0,1697,0,33.991379,67
1019,12/3/14 9:07,143284,ex152a,394,probEnd,PS,select_main_step,0,1773,0,36.548387,82
1072,12/3/14 9:27,143284,ex152b,450,probEnd,PS,select_main_step,0,1872,0,32.567961,103
1133,12/3/14 9:59,143284,ex152,451,probEnd,WE,select_main_step,0,1974,0,32.422642,127
1151,12/3/14 17:07,143284,ex144,451,probEnd,WE,select_main_step,0,2006,0,41.94306,132
1178,12/3/14 17:15,143284,ex212,476,probEnd,PS,select_main_step,0,2056,0,39.186275,142
1213,12/3/14 17:23,143284,ex242,513,probEnd,PS,select_main_step,0,2121,0,36.578171,159
1229,12/3/14 19:16,143284,ex252a,527,probEnd,PS,select_main_step,0,2149,0,35.439093,166
1280,12/3/14 20:09,143284,ex252,581,probEnd,PS,select_main_step,0,2244,72.84,38.751244,192
1307,12/1/14 20:14,143286,ex222,621,probEnd,WE,select_main_step,0,2291,0,44.608696,11
1327,12/1/14 20:21,143286,exc137,642,probEnd,WE,select_main_step,0,2328,0,33.658537,20
1362,12/1/14 20:30,143286,ex132a,678,probEnd,WE,select_main_step,0,2393,0,24.648649,37
1407,12/1/14 20:41,143286,ex132,725,probEnd,PS,select_main_step,0,2476,0,20.623932,55
1451,12/1/14 20:50,143286,ex152a,767,probEnd,PS,select_main_step,0,2555,0,17.993711,76
1503,12/1/14 21:04,143286,ex152b,823,probEnd,WE,select_main_step,0,2653,0,16.956938,105
1566,12/1/14 21:17,143286,ex152,891,probEnd,WE,select_main_step,0,2770,0,15.62963,128
1584,12/1/14 21:24,143286,ex144,917,probEnd,PS,select_main_step,0,2802,0,15.79021,135
1612,12/1/14 21:51,143286,ex212,948,probEnd,WE,select_main_step,0,2852,0,15.375,147
1642,12/1/14 21:57,143286,ex242,979,probEnd,WE,select_main_step,0,2908,0,15.117647,164
1658,12/2/14 0:50,143286,ex252a,994,probEnd,WE,select_main_step,0,2936,0,15.206215,173
1708,12/2/14 1:21,143286,ex252,1046,probEnd,PS,select_main_step,0,3030,8.2632,17.868159,195
1736,11/30/14 16:48,143287,ex222,1048,probEnd,WE,select_main_step,0,3079,0,22.25,7
1756,11/30/14 16:58,143287,exc137,1048,probEnd,WE,select_main_step,0,3113,0,23.880952,12
1794,11/30/14 17:07,143287,ex132a,1048,probEnd,WE,select_main_step,0,3176,0,18.910256,25
1842,11/30/14 17:20,143287,ex132,1048,probEnd,WE,select_main_step,0,3255,0,17.524194,42
1886,11/30/14 17:29,143287,ex152a,1048,probEnd,WE,select_main_step,0,3328,0,16.066265,58
1942,11/30/14 17:41,143287,ex152b,1048,probEnd,WE,select_main_step,0,3421,0,14.95,79
2003,11/30/14 17:53,143287,ex152,1048,probEnd,WE,select_main_step,0,3523,0,14.168459,103
2021,11/30/14 18:02,143287,ex144,1048,probEnd,WE,select_main_step,0,3555,0,14.864407,108
2049,11/30/14 18:13,143287,ex212,1048,probEnd,WE,select_main_step,0,3603,0,15.17757,117
2080,11/30/14 23:19,143287,ex242,1048,probEnd,WE,select_main_step,0,3656,0,16.254286,128
2096,11/30/14 23:25,143287,ex252a,1048,probEnd,WE,select_main_step,0,3682,0,16.480769,131
2150,11/30/14 23:45,143287,ex252,1048,probEnd,WE,select_main_step,0,3772,76.4574,17.115385,152
2178,11/30/14 18:00,143288,ex222,1087,probEnd,WE,select_main_step,0,3818,0,18.583333,12
2198,11/30/14 18:08,143288,exc137,1112,probEnd,WE,select_main_step,0,3855,0,21.047619,19
2234,11/30/14 18:18,143288,ex132a,1150,probEnd,PS,select_main_step,0,3921,0,19.171053,32
2279,11/30/14 18:20,143288,ex132,1196,probEnd,PS,select_main_step,0,4004,0,13.07563,53
2336,11/30/14 18:24,143288,ex152a,1253,probEnd,WE,select_main_step,0,4108,0,9.902299,76
2389,11/30/14 18:26,143288,ex152b,1309,probEnd,WE,select_main_step,0,4207,0,8.115556,104
2461,11/30/14 18:29,143288,ex152,1388,probEnd,PS,select_main_step,0,4342,0,6.654237,138
2479,11/30/14 18:30,143288,ex144,1415,probEnd,PS,select_main_step,0,4374,0,6.466238,144
2505,11/30/14 18:31,143288,ex212,1454,probEnd,PS,select_main_step,0,4423,0,6.119403,156
2542,11/30/14 18:32,143288,ex242,1491,probEnd,PS,select_main_step,0,4490,0,5.791892,173
2558,11/30/14 18:34,143288,ex252a,1506,probEnd,WE,select_main_step,0,4518,0,5.763021,181
2609,11/30/14 18:35,143288,ex252,1558,probEnd,WE,select_main_step,0,4613,-13.75,5.34873,202
2636,11/24/14 17:02,143289,ex222,1603,probEnd,WE,select_main_step,0,4661,0,22.869565,15
2656,11/24/14 17:09,143289,exc137,1624,probEnd,WE,select_main_step,0,4698,0,21.414634,22
2690,11/24/14 17:14,143289,ex132a,1625,probEnd,WE,select_main_step,0,4757,0,15.589041,54
2736,11/24/14 17:22,143289,ex132,1670,probEnd,WE,select_main_step,0,4841,0,12.786325,75
2775,11/24/14 18:58,143289,ex152a,1712,probEnd,PS,select_main_step,0,4915,0,22.038961,94
2831,11/24/14 19:28,143289,ex152b,1713,probEnd,WE,select_main_step,0,5008,0,24.360577,115
2890,11/24/14 19:37,143289,ex152,1713,probEnd,WE,select_main_step,0,5111,0,20.743396,172
2908,11/24/14 19:42,143289,ex144,1713,probEnd,WE,select_main_step,0,5143,0,20.185053,177
2934,11/24/14 19:45,143289,ex212,1713,probEnd,WE,select_main_step,0,5189,0,18.72459,201
2972,11/24/14 19:55,143289,ex242,1713,probEnd,WE,select_main_step,0,5252,0,18.278592,214
2988,11/24/14 19:56,143289,ex252a,1726,probEnd,WE,select_main_step,0,5280,0,17.752113,222
3036,11/24/14 19:58,143289,ex252,1727,probEnd,WE,select_main_step,0,5364,-40.3226,15.872818,268
3064,12/2/14 3:09,143290,ex222,1727,probEnd,WE,select_main_step,0,5413,0,29.375,7
3084,12/2/14 3:11,143290,exc137,1727,probEnd,WE,select_main_step,0,5447,0,17.595238,25
3122,12/2/14 3:28,143290,ex132a,1727,probEnd,WE,select_main_step,0,5510,0,15.692308,38
3170,12/2/14 3:38,143290,ex132,1727,probEnd,WE,select_main_step,0,5589,0,14.096774,55
3214,12/2/14 3:48,143290,ex152a,1727,probEnd,WE,select_main_step,0,5662,0,12.837349,71
3264,12/2/14 3:50,143290,ex152b,1727,probEnd,WE,select_main_step,0,5749,0,10.233645,119
3325,12/2/14 4:06,143290,ex152,1727,probEnd,WE,select_main_step,0,5851,0,9.838828,143
3343,12/2/14 4:07,143290,ex144,1727,probEnd,WE,select_main_step,0,5881,0,9.349481,159
3369,12/2/14 4:09,143290,ex212,1727,probEnd,WE,select_main_step,0,5926,0,9.099042,183
3403,12/2/14 4:10,143290,ex242,1727,probEnd,WE,select_main_step,0,5985,0,8.298551,215
3419,12/2/14 4:14,143290,ex252a,1727,probEnd,WE,select_main_step,0,6011,0,8.635097,218
3467,12/2/14 4:15,143290,ex252,1727,probEnd,WE,select_main_step,0,6095,10,7.691358,264
3493,12/1/14 7:12,143292,ex222,1766,probEnd,WE,select_main_step,0,6140,0,25.227273,15
3513,12/1/14 7:20,143292,exc137,1787,probEnd,PS,select_main_step,0,6177,0,24.425,27
3550,12/1/14 7:32,143292,ex132a,1824,probEnd,PS,select_main_step,0,6244,0,21.266667,47
3596,12/1/14 8:02,143292,ex132,1872,probEnd,PS,select_main_step,0,6328,0,17.336134,64
3639,12/1/14 8:12,143292,ex152a,1917,probEnd,WE,select_main_step,0,6406,0,16.35,84
3691,12/1/14 8:19,143292,ex152b,1973,probEnd,WE,select_main_step,0,6504,0,14.147619,111
3756,12/1/14 8:29,143292,ex152,2041,probEnd,WE,select_main_step,0,6623,0,12.410256,144
3774,12/1/14 8:34,143292,ex144,2067,probEnd,PS,select_main_step,0,6655,0,12.463668,152
3801,12/1/14 8:43,143292,ex212,2100,probEnd,PS,select_main_step,0,6705,0,12.426752,163
3836,12/1/14 8:51,143292,ex242,2138,probEnd,WE,select_main_step,0,6770,0,12.354467,179
3852,12/1/14 8:54,143292,ex252a,2152,probEnd,WE,select_main_step,0,6798,0,12.3241,189
3905,12/1/14 9:06,143292,ex252,2205,probEnd,PS,select_main_step,0,6895,-31.25,12.084951,213
3931,11/30/14 4:51,143293,ex222,2207,probEnd,WE,select_main_step,0,6935,0,4.863636,22
3951,11/30/14 4:59,143293,exc137,2207,probEnd,WE,select_main_step,0,6968,0,13.425,27
3985,11/30/14 5:01,143293,ex132a,2207,probEnd,WE,select_main_step,0,7027,0,8.347222,59
4033,11/30/14 5:26,143293,ex132,2207,probEnd,WE,select_main_step,0,7106,0,16.262712,76
4072,11/30/14 5:26,143293,ex152a,2207,probEnd,WE,select_main_step,0,7174,0,12.587097,113
4128,11/30/14 5:37,143293,ex152b,2207,probEnd,WE,select_main_step,0,7267,0,12.08134,134
4189,11/30/14 6:09,143293,ex152,2207,probEnd,WE,select_main_step,0,7369,0,12.630597,158
4207,11/30/14 6:10,143293,ex144,2207,probEnd,WE,select_main_step,0,7399,0,11.943662,174
4235,12/1/14 20:06,143293,ex212,2207,probEnd,WE,select_main_step,0,7446,0,11.783871,183
4266,12/1/14 20:15,143293,ex242,2207,probEnd,WE,select_main_step,0,7499,0,12.321534,194
4282,12/1/14 20:21,143293,ex252a,2207,probEnd,WE,select_main_step,0,7525,0,12.679887,197
4330,12/1/14 20:21,143293,ex252,2207,probEnd,WE,select_main_step,0,7609,-40,11.255639,243
4357,12/1/14 5:53,143295,ex222,2246,probEnd,WE,select_main_step,0,7656,0,26.695652,11
4377,12/1/14 5:59,143295,exc137,2267,probEnd,WE,select_main_step,0,7692,0,22.97561,22
4413,12/1/14 6:06,143295,ex132a,2303,probEnd,WE,select_main_step,0,7758,0,17.12,37
4457,12/1/14 6:20,143295,ex132,2349,probEnd,WE,select_main_step,0,7840,0,17.538462,55
4498,12/1/14 6:25,143295,ex152a,2392,probEnd,PS,select_main_step,0,7916,0,14.634615,72
4551,12/1/14 6:36,143295,ex152b,2448,probEnd,PS,select_main_step,0,8015,0,14.135266,91
4610,12/1/14 6:43,143295,ex152,2510,probEnd,PS,select_main_step,0,8125,0,12.409091,126
4628,12/1/14 6:48,143295,ex144,2536,probEnd,PS,select_main_step,0,8157,0,12.521429,129
4654,12/1/14 6:53,143295,ex212,2565,probEnd,PS,select_main_step,0,8206,0,12.253289,143
4691,12/1/14 7:02,143295,ex242,2602,probEnd,WE,select_main_step,0,8273,0,12.533923,159
4707,12/1/14 7:03,143295,ex252a,2617,probEnd,WE,select_main_step,0,8301,0,12.21813,168
4758,12/1/14 7:14,143295,ex252,2669,probEnd,WE,select_main_step,0,8396,30,12.320896,190
4786,12/1/14 2:20,143296,ex222,2670,probEnd,WE,select_main_step,0,8445,0,22.5,7
4806,12/1/14 2:45,143296,exc137,2670,probEnd,WE,select_main_step,0,8479,0,47.690476,12
4844,12/1/14 3:00,143296,ex132a,2670,probEnd,WE,select_main_step,0,8543,0,34.012821,26
4892,12/1/14 3:12,143296,ex132,2670,probEnd,WE,select_main_step,0,8622,0,26.903226,43
4936,12/1/14 3:20,143296,ex152a,2670,probEnd,WE,select_main_step,0,8695,0,22.819277,59
4992,12/1/14 3:31,143296,ex152b,2670,probEnd,WE,select_main_step,0,8788,0,19.95,80
5053,12/1/14 14:21,143296,ex152,2670,probEnd,WE,select_main_step,0,8890,0,18.401434,104
5071,12/1/14 15:07,143296,ex144,2670,probEnd,WE,select_main_step,0,8922,0,19.122034,109
5099,12/1/14 15:13,143296,ex212,2670,probEnd,WE,select_main_step,0,8970,0,18.58567,118
5137,12/1/14 15:25,143296,ex242,2670,probEnd,WE,select_main_step,0,9033,0,18.492997,131
5153,12/1/14 15:33,143296,ex252a,2670,probEnd,WE,select_main_step,0,9059,0,19.12938,134
5207,12/1/14 15:50,143296,ex252,2670,probEnd,WE,select_main_step,0,9149,-8,19.054374,155
5233,12/2/14 4:03,143297,ex222,2670,probEnd,WE,select_main_step,0,9189,0,13.136364,22
5253,12/2/14 15:51,143297,exc137,2670,probEnd,WE,select_main_step,0,9222,0,9.45,40
5291,12/2/14 17:53,143297,ex132a,2670,probEnd,WE,select_main_step,0,9285,0,16.052632,53
5335,12/2/14 18:06,143297,ex132,2715,probEnd,WE,select_main_step,0,9367,0,16.042373,72
5374,12/2/14 19:05,143297,ex152a,2716,probEnd,WE,select_main_step,0,9435,0,15.56129,109
5430,12/2/14 20:50,143297,ex152b,2716,probEnd,WE,select_main_step,0,9528,0,14.971292,130
5489,12/3/14 15:47,143297,ex152,2716,probEnd,WE,select_main_step,0,9631,0,12.864662,187
5507,12/4/14 1:12,143297,ex144,2741,probEnd,WE,select_main_step,0,9663,0,13.613475,194
5533,12/4/14 1:16,143297,ex212,2745,probEnd,WE,select_main_step,0,9709,0,12.970588,218
5567,12/4/14 1:22,143297,ex242,2745,probEnd,WE,select_main_step,0,9768,0,12.411243,250
5583,12/4/14 1:33,143297,ex252a,2745,probEnd,WE,select_main_step,0,9794,0,13.838068,253
5636,12/4/14 1:48,143297,ex252,2796,probEnd,WE,select_main_step,0,9891,20.5,14.146402,272
5662,11/30/14 0:02,143298,ex222,2797,probEnd,WE,select_main_step,0,9931,0,15.636364,22
5682,11/30/14 0:06,143298,exc137,2797,probEnd,WE,select_main_step,0,9964,0,13.425,40
5716,11/30/14 0:13,143298,ex132a,2797,probEnd,WE,select_main_step,0,10023,0,10.472222,72
5764,11/30/14 0:30,143298,ex132,2797,probEnd,WE,select_main_step,0,10102,0,14.389831,89
5808,11/30/14 0:38,143298,ex152a,2797,probEnd,WE,select_main_step,0,10175,0,13.23125,105
5858,11/30/14 0:44,143298,ex152b,2797,probEnd,WE,select_main_step,0,10262,0,11.548077,153
5919,11/30/14 0:55,143298,ex152,2797,probEnd,WE,select_main_step,0,10364,0,10.895131,177
5937,11/30/14 0:58,143298,ex144,2797,probEnd,WE,select_main_step,0,10394,0,10.720848,193
5963,11/30/14 1:00,143298,ex212,2797,probEnd,WE,select_main_step,0,10439,0,10.247557,217
5994,11/30/14 1:21,143298,ex242,2797,probEnd,WE,select_main_step,0,10492,0,11.940476,228
6010,11/30/14 19:55,143298,ex252a,2797,probEnd,WE,select_main_step,0,10518,0,12.497143,231
6064,11/30/14 20:14,143298,ex252,2797,probEnd,WE,select_main_step,0,10608,51.6024,13.241294,252
6092,12/5/14 2:27,143299,ex222,2797,probEnd,WE,select_main_step,0,10657,0,32.791667,7
6112,12/5/14 2:45,143299,exc137,2797,probEnd,WE,select_main_step,0,10691,0,43.166667,12
6150,12/5/14 3:00,143299,ex132a,2797,probEnd,WE,select_main_step,0,10754,0,33.717949,25
6198,12/5/14 3:14,143299,ex132,2797,probEnd,WE,select_main_step,0,10833,0,27.637097,42
6242,12/5/14 3:31,143299,ex152a,2797,probEnd,WE,select_main_step,0,10906,0,26.295181,58
6298,12/5/14 18:47,143299,ex152b,2797,probEnd,WE,select_main_step,0,10999,0,22.222727,79
6359,12/5/14 18:59,143299,ex152,2797,probEnd,WE,select_main_step,0,11101,0,19.784946,103
6377,12/5/14 19:05,143299,ex144,2797,probEnd,WE,select_main_step,0,11133,0,19.538983,108
6405,12/5/14 20:01,143299,ex212,2797,probEnd,WE,select_main_step,0,11181,0,18.582555,117
6436,12/5/14 20:13,143299,ex242,2797,probEnd,WE,select_main_step,0,11234,0,18.905714,128
6452,12/5/14 20:33,143299,ex252a,2797,probEnd,WE,select_main_step,0,11260,0,21.486264,131
6506,12/5/14 21:38,143299,ex252,2797,probEnd,WE,select_main_step,0,11350,28.6751,21.125,152
6533,12/3/14 18:23,143300,ex222,2836,probEnd,PS,select_main_step,0,11394,0,76.782609,10
6553,12/3/14 18:45,143300,exc137,2859,probEnd,PS,select_main_step,0,11431,0,70.97561,16
6590,12/3/14 20:37,143300,ex132a,2895,probEnd,WE,select_main_step,0,11498,0,60.921053,32
6633,12/3/14 20:54,143300,ex132,2946,probEnd,PS,select_main_step,0,11579,0,45.623932,49
6674,12/3/14 21:01,143300,ex152a,2989,probEnd,PS,select_main_step,0,11655,0,36.461538,67
6728,12/3/14 21:11,143300,ex152b,3045,probEnd,PS,select_main_step,0,11755,0,29.980769,88
6786,12/3/14 21:35,143300,ex152,3109,probEnd,PS,select_main_step,0,11864,0,27.912879,113
6804,12/3/14 21:48,143300,ex144,3136,probEnd,WE,select_main_step,0,11896,0,28.253571,122
6831,12/6/14 5:03,143300,ex212,3167,probEnd,WE,select_main_step,0,11946,0,29.177049,135
6869,12/6/14 5:21,143300,ex242,3203,probEnd,WE,select_main_step,0,12014,0,28.859238,152
6885,12/6/14 5:32,143300,ex252a,3217,probEnd,PS,select_main_step,0,12042,0,29.456338,160
6937,12/6/14 5:54,143300,ex252,3269,probEnd,WE,select_main_step,0,12138,-16,28.464198,181
6965,12/5/14 5:29,143301,ex222,3271,probEnd,WE,select_main_step,0,12187,0,135.791667,7
6985,12/5/14 5:34,143301,exc137,3271,probEnd,PS,select_main_step,0,12221,0,84.928571,8
7023,12/5/14 5:43,143301,ex132a,3271,probEnd,WE,select_main_step,0,12284,0,51.833333,21
7065,12/5/14 5:46,143301,ex132,3271,probEnd,WE,select_main_step,0,12357,0,35.076271,61
7109,12/5/14 5:54,143301,ex152a,3271,probEnd,WE,select_main_step,0,12430,0,28.54375,77
7159,12/5/14 5:56,143301,ex152b,3271,probEnd,WE,select_main_step,0,12517,0,22.259615,125
7218,12/5/14 5:57,143301,ex152,3271,probEnd,WE,select_main_step,0,12620,0,17.592453,182
7236,12/5/14 5:57,143301,ex144,3271,probEnd,WE,select_main_step,0,12650,0,16.608541,198
7264,12/5/14 6:02,143301,ex212,3271,probEnd,WE,select_main_step,0,12697,0,16.218241,207
7298,12/5/14 6:03,143301,ex242,3271,probEnd,WE,select_main_step,0,12756,0,14.728614,239
7314,12/5/14 6:06,143301,ex252a,3271,probEnd,PS,select_main_step,0,12782,0,14.72238,240
7362,12/5/14 6:07,143301,ex252,3271,probEnd,WE,select_main_step,0,12866,16.6667,13.057644,286
7389,11/30/14 23:19,143302,ex222,3310,probEnd,WE,select_main_step,0,12913,0,30.086957,15
7409,11/30/14 23:27,143302,exc137,3316,probEnd,WE,select_main_step,0,12947,0,26.926829,33
7443,12/1/14 0:11,143302,ex132a,3316,probEnd,WE,select_main_step,0,13006,0,16.520548,65
7485,12/1/14 0:18,143302,ex132,3316,probEnd,WE,select_main_step,0,13079,0,11.80531,105
7528,12/1/14 0:37,143302,ex152a,3357,probEnd,PS,select_main_step,0,13157,0,15.948052,129
7578,12/1/14 0:48,143302,ex152b,3358,probEnd,WE,select_main_step,0,13244,0,12.663366,177
7639,12/1/14 1:12,143302,ex152,3424,probEnd,WE,select_main_step,0,13359,0,14.681992,209
7657,12/1/14 1:18,143302,ex144,3452,probEnd,PS,select_main_step,0,13391,0,14.819495,217
7683,12/1/14 1:28,143302,ex212,3485,probEnd,WE,select_main_step,0,13440,0,14.740864,229
7720,12/1/14 1:52,143302,ex242,3522,probEnd,PS,select_main_step,0,13507,0,16.755952,245
7736,12/1/14 2:13,143302,ex252a,3526,probEnd,WE,select_main_step,0,13533,0,18.711429,248
7784,12/1/14 2:14,143302,ex252,3526,probEnd,WE,select_main_step,0,13617,-33.4835,16.651515,294
7812,12/6/14 0:12,143303,ex222,3526,probEnd,WE,select_main_step,0,13666,0,69.958333,7
7832,12/6/14 0:26,143303,exc137,3543,probEnd,PS,select_main_step,0,13703,0,53.238095,14
7866,12/6/14 1:00,143303,ex132a,3548,probEnd,WE,select_main_step,0,13762,0,55.418919,46
7913,12/6/14 1:29,143303,ex132,3593,probEnd,WE,select_main_step,0,13847,0,47.058824,63
7953,12/6/14 2:07,143303,ex152a,3639,probEnd,PS,select_main_step,0,13922,0,49.477707,86
8009,12/6/14 2:27,143303,ex152b,3640,probEnd,WE,select_main_step,0,14015,0,41.597156,107
8070,12/6/14 2:48,143303,ex152,3640,probEnd,WE,select_main_step,0,14117,0,36.233333,131
8088,12/6/14 2:56,143303,ex144,3665,probEnd,PS,select_main_step,0,14149,0,35.451049,142
8115,12/6/14 3:17,143303,ex212,3696,probEnd,WE,select_main_step,0,14199,0,33.414791,153
8146,12/6/14 3:37,143303,ex242,3730,probEnd,PS,select_main_step,0,14256,0,33.644118,168
8162,12/6/14 3:49,143303,ex252a,3745,probEnd,PS,select_main_step,0,14284,0,34.042373,175
8213,12/6/14 4:08,143303,ex252,3797,probEnd,PS,select_main_step,0,14379,51.7368,32.238213,197
8240,11/23/14 22:01,143304,ex222,3839,probEnd,PS,select_main_step,0,14426,0,52.608696,11
8260,11/23/14 22:14,143304,exc137,3866,probEnd,PS,select_main_step,0,14463,0,44.487805,22
8296,11/23/14 22:23,143304,ex132a,3904,probEnd,PS,select_main_step,0,14529,0,30.306667,38
8339,11/24/14 0:44,143304,ex132,3951,probEnd,PS,select_main_step,0,14610,0,48.827586,54
8383,11/24/14 12:40,143304,ex152a,3993,probEnd,WE,select_main_step,0,14689,0,37.702532,72
8438,11/24/14 12:47,143304,ex152b,4050,probEnd,PS,select_main_step,0,14790,0,30.037915,98
8500,11/24/14 14:10,143304,ex152,4118,probEnd,WE,select_main_step,0,14906,0,29.712177,130
8518,11/24/14 15:59,143304,ex144,4144,probEnd,PS,select_main_step,0,14938,0,28.484321,137
8545,11/24/14 16:10,143304,ex212,4177,probEnd,PS,select_main_step,0,14988,0,27.971154,143
8576,11/24/14 22:53,143304,ex242,4207,probEnd,WE,select_main_step,0,15045,0,26.524927,162
8592,11/24/14 23:02,143304,ex252a,4221,probEnd,PS,select_main_step,0,15073,0,27.005634,166
8642,11/24/14 23:28,143304,ex252,4273,probEnd,PS,select_main_step,0,15167,-45.95,27.473945,192
8668,12/2/14 1:24,143306,ex222,4274,probEnd,WE,select_main_step,0,15207,0,13.909091,22
8688,12/2/14 1:27,143306,exc137,4274,probEnd,WE,select_main_step,0,15240,0,10.3,40
8722,12/2/14 1:29,143306,ex132a,4274,probEnd,WE,select_main_step,0,15299,0,6.736111,72
8770,12/2/14 1:47,143306,ex132,4274,probEnd,WE,select_main_step,0,15378,0,12.076271,89
8814,12/2/14 2:14,143306,ex152a,4274,probEnd,WE,select_main_step,0,15451,0,18.80625,105
8870,12/2/14 2:27,143306,ex152b,4274,probEnd,WE,select_main_step,0,15544,0,17.350467,126
8929,12/2/14 2:28,143306,ex152,4274,probEnd,WE,select_main_step,0,15647,0,13.907749,183
8947,12/2/14 2:36,143306,ex144,4274,probEnd,WE,select_main_step,0,15679,0,14.278746,188
8973,12/2/14 2:40,143306,ex212,4274,probEnd,WE,select_main_step,0,15725,0,13.334405,212
9004,12/2/14 2:51,143306,ex242,4274,probEnd,WE,select_main_step,0,15778,0,13.935294,223
9020,12/2/14 3:00,143306,ex252a,4274,probEnd,WE,select_main_step,0,15804,0,14.841808,226
9068,12/2/14 3:01,143306,ex252,4274,probEnd,WE,select_main_step,0,15888,73.8806,13.1925,272
9095,11/27/14 16:45,143307,ex222,4313,probEnd,PS,select_main_step,0,15934,0,16.73913,13
9115,11/27/14 16:57,143307,exc137,4338,probEnd,PS,select_main_step,0,15970,0,24.073171,21
9151,11/27/14 18:07,143307,ex132a,4374,probEnd,PS,select_main_step,0,16036,0,64.04,35
9195,11/28/14 2:04,143307,ex132,4420,probEnd,PS,select_main_step,0,16118,0,50.136752,54
9238,11/28/14 2:22,143307,ex152a,4465,probEnd,PS,select_main_step,0,16196,0,43.234177,68
9291,11/28/14 3:08,143307,ex152b,4521,probEnd,PS,select_main_step,0,16295,0,45.511962,92
9356,11/28/14 3:52,143307,ex152,4590,probEnd,WE,select_main_step,0,16414,0,44.345588,127
9374,11/28/14 4:03,143307,ex144,4616,probEnd,WE,select_main_step,0,16446,0,43.625,133
9400,11/28/14 4:27,143307,ex212,4649,probEnd,WE,select_main_step,0,16494,0,44.660256,147
9435,11/28/14 4:50,143307,ex242,4688,probEnd,PS,select_main_step,0,16559,0,44.202899,158
9451,11/28/14 5:12,143307,ex252a,4702,probEnd,PS,select_main_step,0,16587,0,46.114206,165
9502,11/28/14 5:35,143307,ex252,4754,probEnd,PS,select_main_step,0,16682,-24.024,43.762255,185
9530,12/4/14 16:28,143309,ex222,4757,probEnd,WE,select_main_step,0,16731,0,22.708333,7
9550,12/4/14 16:42,143309,exc137,4757,probEnd,WE,select_main_step,0,16765,0,29.238095,12
9588,12/4/14 17:05,143309,ex132a,4757,probEnd,WE,select_main_step,0,16828,0,21.74359,25
9633,12/4/14 17:15,143309,ex132,4802,probEnd,PS,select_main_step,0,16911,0,18.677686,44
9677,12/4/14 17:28,143309,ex152a,4803,probEnd,WE,select_main_step,0,16984,0,18.141104,60
9733,12/4/14 17:44,143309,ex152b,4803,probEnd,WE,select_main_step,0,17077,0,17.857143,81
9793,12/4/14 18:59,143309,ex152,4863,probEnd,WE,select_main_step,0,17188,0,15.781818,107
9811,12/4/14 19:06,143309,ex144,4889,probEnd,PS,select_main_step,0,17220,0,16.037801,114
