student,currProb,course,session,priorTutorAction,reward,Dim.1,Dim.2,Dim.3,Dim.4,Dim.5,Dim.6,Dim.7,Dim.8,Dim.9,Dim.10,Dim.11,Dim.12,Dim.13,Dim.14,Dim.15,Dim.16,Dim.17,Dim.18,Dim.19,Dim.20,Dim.21,Dim.22,Dim.23,Dim.24,Dim.25,Dim.26,Dim.27,Dim.28,Dim.29,Dim.30,Dim.31,Dim.32,Dim.33,Dim.34,Dim.35,Dim.36,Dim.37,Dim.38,Dim.39,Dim.40,Dim.41,Dim.42,Dim.43,Dim.44,Dim.45,Dim.46,Dim.47,Dim.48,Dim.49,Dim.50
0126-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,-5.116465,3.384593,3.85809,-0.3276739,0.3154224,-1.494075,1.014547,3.779522,-0.9948997,0.890515,0.4441318,-0.4928102,0.7529371,-0.3860179,-0.08035624,0.8710529,-1.088491,-0.6268031,0.9749162,0.1241085,0.4195807,0.701703,0.4716139,-0.3841578,0.2861457,0.2916712,-0.5114846,1.150722,-0.4342733,0.5518385,-0.440944,0.06778937,0.5550167,0.4464057,-0.581787,-0.05024537,-0.3201694,-0.9850085,0.3098384,-0.2659661,-0.2243968,0.006737928,0.1805906,0.03126382,-0.5051308,0.2846641,1.384372,0.0439236,0.2897874,-0.132984
0126-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,-4.821832,0.6274346,3.28602,0.6959943,0.1128559,-1.680105,-0.8445308,-0.07441234,1.396146,1.773762,-0.4543393,-0.9515835,1.133638,-0.7272746,-1.217113,0.8710476,-1.036441,-0.7073213,1.378128,0.8521864,1.485132,0.3014643,1.035281,-0.9413,0.4205934,0.8724228,-1.384586,0.4190585,0.3373348,0.04404496,-1.123281,-0.3255903,0.3897482,-0.04659901,-1.034343,-0.4116054,-0.251173,-1.099637,0.6031379,0.004074672,-0.1962242,-0.1594015,-0.155421,0.3103225,-0.445717,0.7349193,0.9118875,-0.01291791,-0.2394378,0.322696
0126-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,-0.139265,3.532189,1.443895,-5.243744,0.9355865,-1.529958,0.9058005,-0.8378976,-1.237105,-0.3573217,-1.186714,1.209554,0.1007669,-0.6520273,-1.312117,0.6217519,0.08668645,-2.187818,-0.4979577,0.1251422,0.5159378,1.215414,-0.4017584,0.9950792,-0.6420661,-0.1447733,0.5587878,0.7321926,-0.344266,-0.5344594,0.1221038,0.2882591,0.03400993,0.4525336,0.7937449,0.4071928,0.2173298,0.3117245,-0.3208371,-0.5411741,-0.2847183,-0.3486936,0.03450069,0.117298,-0.06478416,-0.4836376,0.4922326,0.6659585,1.010955,-0.2440527
0126-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368,-0.9355775,-0.9791595,0.3851823,-5.37039,-0.1867494,-0.443299,-0.8151085,-1.162993,0.3240214,2.677346,1.047558,-0.9678853,0.03350719,0.2224124,-1.714412,-1.33387,-2.463989,0.1427988,0.4824327,-0.1845543,-0.8707083,0.166096,-0.3473446,-0.1838519,0.01850399,-0.8693061,0.2460841,0.9624223,0.5377018,-0.5696655,-0.2642215,0.673317,-0.04073041,-0.02951281,-0.1500529,-1.076757,0.3692593,-0.1296432,0.4511423,0.03818492,0.9158888,-0.01294381,0.5421762,-0.4585331,-0.6226108,0.01762861,-0.5647391,0.585117,0.5840423,0.1888723
0126-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,-5.15635,1.857372,3.210613,2.18736,0.7601695,0.763334,1.124827,1.15099,-2.941353,-0.3527152,0.7800655,0.3064779,-0.9160893,0.4819725,0.5691231,-1.169397,0.004150674,-0.2760815,0.1042046,-0.9327112,-1.151475,0.0477061,0.532991,0.5467377,0.05972331,0.2905589,-0.1916354,-0.4722017,-0.1291715,-0.470578,-0.6576646,0.7308853,0.3424717,-0.03397236,-0.03761993,-0.1049478,0.2639585,-0.05860074,0.1286657,-0.2469594,-0.760054,-0.2959968,-0.2118755,0.1554171,-0.1908836,0.1782621,0.2745398,0.4734629,-0.1116405,-0.01496977
0126-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,-5.061226,0.2198891,2.914051,2.644171,1.008643,0.402778,-0.05267701,-2.024755,-0.1922669,0.1263963,0.3779536,-0.7223804,-0.5404681,-0.3177058,-2.002518,-0.3278649,-0.1333604,-0.6639592,-0.428612,-0.2029267,0.5178949,0.5364582,0.6029218,0.58332,-0.3403853,1.892299,-0.4198728,-0.9115225,0.2543267,-0.4039765,0.08874744,1.47828,0.8456338,-0.3261172,-0.08925921,-0.4693036,0.7654418,-0.2536971,0.6433874,-0.4218977,-0.9470722,-0.2744884,-0.3185806,0.5233029,0.0627388,0.6972449,0.4227995,0.2701858,-0.1865582,0.1619635
0126-F14,2.1.3.0,226-001-BARNES-F14,1,PS,26.94161875,-2.470556,-0.1602489,-2.221499,-2.530613,0.4319914,0.6206594,-1.280247,-2.413404,-1.154877,-0.4536008,0.8332351,-1.363974,0.363688,0.04327102,-3.62844,-1.147216,1.578543,1.445713,-0.4407088,-0.04811733,-1.468739,-0.5525216,0.8627878,0.1935679,-0.7691669,1.52433,0.1578292,-0.6470008,0.6527104,0.2222052,1.51822,0.9638313,0.815686,0.1190963,0.2760875,-0.06300913,0.3669788,-0.3367243,0.5890374,-0.2963504,-0.1362624,-0.3023181,-0.309772,0.07130454,-0.5545371,-0.890494,0.3109036,-0.4234195,0.1324065,-0.6124832
0126-F14,3.1.1.0,226-001-BARNES-F14,1,WE,0,-5.349775,1.664021,2.224598,2.887637,0.5081213,-1.140486,-0.4526879,1.466747,-2.213624,-1.122685,2.425446,-0.2137117,-0.3162018,-0.8021695,-0.6885905,-0.6533385,-1.586819,0.2784495,-0.7095317,-1.243449,0.8915308,1.159658,-1.214236,0.6476259,-0.264252,-0.1586443,0.5592495,0.166193,-0.7854336,-0.2133966,0.01895462,0.04231243,-0.02125074,0.256789,0.3578196,0.3218313,-0.2372256,0.4757964,-0.3714704,-0.1204979,0.04401702,0.1469234,0.01197428,-0.4471846,-0.3659193,0.4281004,-0.4019006,0.6794298,0.3590531,0.8569496
0126-F14,3.1.2.0,226-001-BARNES-F14,1,PS,0,-1.337032,1.130237,-1.263499,-0.4752756,-2.686119,1.030242,-2.443921,-1.801837,1.898518,-2.847156,-0.185861,-0.6052109,-0.3305229,0.003245041,-1.401212,0.2652717,1.237375,0.7095557,1.023761,-0.6157483,0.7988603,0.2241226,-1.323432,0.1279793,0.6808994,0.04158017,-0.5534455,1.032782,-0.8867564,1.148407,0.800112,-0.2394655,0.2404143,-0.3323779,0.5860276,-0.437443,-0.004206636,-0.2931999,-0.2197022,-0.5505958,-0.0163022,0.7302435,-0.1878017,0.0746687,0.2522711,0.8390723,0.1107006,0.2761377,0.2465327,0.570948
0126-F14,3.1.3.0,226-001-BARNES-F14,1,PS,-43.26507302,-1.176304,-0.7228414,-4.369032,-1.315186,1.287702,-0.7175826,-2.676548,-1.125327,0.04974032,-1.822362,1.90016,-1.016317,0.9451249,-0.09209711,-0.7936962,-0.7940372,1.070455,3.070401,0.405291,-0.8191078,0.534149,0.3287257,-0.805171,-0.7617643,0.9140744,-1.173087,-0.8936319,1.613186,0.3459949,0.6302435,-0.5867381,-1.476073,-0.06750145,0.1191911,0.3343719,0.3702526,-0.3772837,-0.1473213,-0.364264,-0.6565725,-0.7582061,0.2861219,-0.9640516,0.003044762,0.61858,0.9190829,0.5046376,-0.6668162,-0.3764905,0.1674977
0126-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0,-2.815423,0.9349503,-3.626357,-1.240465,-3.657366,2.073339,-1.307528,2.494883,-0.07346661,-1.015179,1.322363,-1.478579,0.04116279,0.02412671,0.6588752,0.544,0.6757448,-0.8901589,0.5645382,-0.1225492,1.10959,0.8164475,0.8929139,-0.8395271,0.8330267,-1.144344,1.100038,-0.5888474,0.2172528,-0.8321823,-0.3619401,1.158719,-0.4075224,-0.1310473,-0.1840361,-0.4264203,-0.1409022,0.6984573,-0.02621443,0.5166018,0.390989,-0.4750176,-0.4346458,0.286818,0.3902532,0.2655569,0.1061423,-1.153357,-0.007471675,-0.7543294
0126-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0,-4.351607,-0.09167395,0.4516753,2.708464,0.5774557,0.7049899,-1.550656,-1.270672,1.877127,-1.389866,-1.462548,-0.4944141,1.000924,-1.14167,1.627598,0.9499357,-1.690049,-1.38204,-0.7798683,-0.8658109,-0.3314702,0.1594162,0.09426501,-0.2134933,-0.4098428,-0.7028716,1.4017,-0.258498,-0.01438875,-0.02275098,0.468294,0.6183791,-0.5071521,0.1710097,0.32567,0.1188425,0.1216363,0.3126977,-0.2609965,0.1222812,0.609794,0.1820323,0.1783791,0.3091603,0.7183578,0.0937973,-0.3225372,-0.4856682,-0.1362455,0.1108121
0126-F14,4.1.3.0,226-001-BARNES-F14,1,PS,49.46255201,-0.9929651,1.2692,-5.717684,-1.055549,3.63899,-1.551284,-1.15061,-0.6728462,-1.561517,-2.488004,0.9937083,-1.31845,0.3568332,-0.2758467,1.833333,1.595535,-0.6611328,-0.2741601,-0.5221401,0.1099415,-0.04373539,-0.1733806,0.4654963,-1.035883,0.2292262,-0.998341,1.011123,0.5999762,-0.3732209,0.3647218,0.1463367,-0.4306783,-0.3879769,0.8932442,-1.298561,-0.360941,-0.2212182,-0.7241551,0.3333427,-0.05277919,-0.322021,0.0948473,-0.05021825,-0.3828882,-0.5883081,0.9561003,0.005833373,-0.1359424,-0.3543666,0.025847
0126-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0,-5.534719,0.3783068,1.953637,3.749611,-0.9119333,-0.6246943,-0.7583724,0.8114192,-1.30561,0.1155154,1.51035,-0.9576076,-0.8371973,0.1830781,-0.4692992,-0.2563116,-1.006857,0.08789592,-1.653585,1.151751,-0.7224414,0.2279503,0.09855335,-0.465043,-0.9947602,-0.5456777,-0.4855797,0.069175,0.365619,-0.8533719,-0.6907073,-0.815785,-0.1822639,0.2736407,-0.2856079,0.7684952,-0.6515533,-0.009790662,0.01693355,0.5432423,-0.01125651,0.01523365,-0.1780482,-0.6655025,0.1777816,-0.1621519,-0.4301912,-0.1566773,0.1285675,0.139835
0126-F14,5.1.2.0,226-001-BARNES-F14,1,PS,0,-2.611059,-0.6331773,-4.002619,0.7937824,-2.403034,1.326801,-1.99921,-0.6948939,2.65792,-0.5968315,-0.08213977,-2.20242,-0.5598462,0.175152,-0.4606351,1.310758,1.647012,-0.3033949,0.3206929,0.5649339,1.375211,1.04376,-0.4004463,-0.4878847,1.513678,-0.657737,-0.3772761,0.3091941,0.2093721,-1.360094,-0.8512972,0.7006013,-0.2186862,-0.2791495,-0.394405,0.1615513,-0.5972275,0.103136,-0.1395203,0.06348976,-0.09682275,-0.03988382,-0.1331496,0.3721966,0.3299792,0.6345642,0.3588986,-0.3804621,1.267443,-0.8319233
0126-F14,5.1.3.0,226-001-BARNES-F14,1,PS,0,0.8089964,1.373594,-4.301458,1.069797,2.478879,-1.842613,-0.1610183,-0.1605311,-0.3240592,-0.6870437,1.036917,-0.2128737,0.07872608,-0.8146832,1.101114,1.595956,-1.022883,0.9159422,-0.2934214,1.006395,-0.2546097,-0.4703346,-1.566767,0.4802552,-0.3068838,-0.6543538,-0.8054716,-0.5843415,-1.194571,-0.03038014,-0.2345719,0.44859,-0.659029,-0.6378308,-0.2220545,1.379976,-0.1190072,-0.09437486,-0.3141913,0.09332192,-1.632898,-0.6876155,-0.3561878,0.8823646,1.387824,0.7131688,-0.1663522,-1.078856,-0.02974934,-0.9415708
0126-F14,5.-1.3.0,226-001-BARNES-F14,1,PS,0,-0.5009089,-4.086455,-3.58729,-0.2582348,-1.893942,-0.1162555,-0.4959004,0.08990813,1.655815,2.578867,2.497997,-0.4718703,-0.7755815,0.1049309,1.743083,0.1253906,-0.3308818,-0.3709748,0.1675892,0.5295581,0.3487575,0.08730215,-1.278532,0.276472,0.9498328,-0.1448726,-0.168305,-0.9045618,-1.636948,-0.7662555,-1.557455,1.010499,-0.3658496,-0.4077193,-0.9282596,2.25308,-0.03059929,0.6059576,-0.5385623,-0.3958474,-2.776995,-0.05204484,-0.7065163,-0.9244163,1.198777,0.9373896,0.131468,-1.556166,1.721006,-0.7549115
0126-F14,5.-1.4.0,226-001-BARNES-F14,1,PS,-173.9285714,2.077669,-4.148363,-3.465047,1.326301,-1.607719,-0.576122,-0.01923657,0.1913484,1.186667,4.574137,1.778646,-0.7241959,-2.620666,-0.5865406,1.793607,1.868059,-1.30515,-0.4926688,-0.4199908,-0.6460863,-2.460005,0.8006809,-3.180684,0.5329174,1.190202,-0.8589408,-1.745869,-0.4090708,-1.572889,-1.804304,0.1075137,1.205638,2.08215,-0.3889225,0.8418242,0.08851446,-0.7873197,-2.330934,0.573007,0.5072534,-0.7584033,-1.327392,0.7464744,-0.4793839,0.1738453,0.1742683,-0.02774022,-1.062109,-0.9608624,0.6924736
0126-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0,-5.58721,0.3691302,2.325622,3.91872,-0.9402759,-0.4687066,-0.2765842,1.062996,-0.8510775,0.2766736,1.028863,-0.4551078,-0.7619627,1.115036,-1.038577,-1.602312,-0.318729,0.8720618,-0.6199298,-0.2893089,0.5242062,0.4993105,0.3608976,-0.4472114,-0.3344971,-0.4888151,-0.2199362,0.9093612,0.1066405,-0.1538697,-0.836306,-1.134897,-0.2538324,0.1622805,0.2875887,0.5044975,-0.240872,0.2276375,-0.308117,-0.1276095,0.2106408,-0.1168938,-0.138477,-0.1520134,-0.182516,-0.5400653,-0.2900358,0.1680302,-0.2933222,0.1239944
0126-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0,-5.100554,-0.8336605,1.43428,3.494327,0.2540699,-0.8117107,-0.7248378,-2.02828,0.6143269,0.768309,0.03725728,-1.017265,-0.255016,0.2935931,-2.238277,-0.02501781,-0.8943402,-0.5229623,-1.190336,1.137439,1.134949,0.2701103,1.031397,-0.5429937,-1.032023,1.305856,-0.2030497,0.06810504,0.4411839,0.3520224,0.2142285,0.3510725,-0.004538547,0.1930308,-0.4176283,-0.1454619,0.1272844,-0.05886169,0.4243218,0.4533234,-0.3410052,-0.5032506,-0.2467834,0.24937,-0.3478245,0.1771851,-0.7164684,-0.03489275,-1.007199,0.5250355
0126-F14,6.1.3.0,226-001-BARNES-F14,1,PS,71.77570093,2.979797,2.105528,-7.103258,2.883047,1.640447,-2.206863,1.266328,0.961241,1.306744,1.652453,0.1187735,0.2054429,0.540385,0.8606958,-2.134131,-0.5233346,0.5136081,-1.533609,-0.1367465,-0.6345663,1.546601,1.137768,1.307718,-0.3441618,1.317077,0.4852937,-0.5959458,-0.5739835,-1.706262,-0.1976332,1.279238,1.983008,0.1697025,-0.3783352,1.436655,-0.04539949,0.711365,0.6935587,-0.154057,-0.2122372,0.08496645,-0.8849267,-0.4673559,-0.1828527,-1.29847,-1.756772,0.7371694,-0.3357109,-1.684667,-0.1774813
0131-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,-5.305056,3.460274,4.518203,0.2740862,1.312911,-1.422591,1.5202,3.726118,-0.7947505,1.319773,0.9322577,-0.6234628,1.155486,0.1945502,0.3618737,0.6380576,0.5241933,-1.201949,4.22322,-0.1956597,-0.2812434,-0.4872146,-0.1538137,-0.3709489,1.385386,-0.1981349,-0.1988236,-0.5606092,-0.1663037,-0.2211561,0.9450003,-1.601243,-0.08723079,0.1255316,-1.21734,0.1715477,-0.003717759,-1.167385,0.5231819,0.08027735,0.41107,-0.06386044,0.6909506,0.05587923,-0.6652866,0.04743827,0.8336736,-0.6698408,0.06468145,-0.232088
0131-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,0.9766856,5.656252,6.634526,-6.013461,-2.588063,-5.43954,2.500961,0.1673437,8.997737,-0.9201289,0.3994066,-0.9141496,-0.3513571,1.504986,1.444786,0.4083182,5.58616,-1.313076,-5.608209,-0.3331731,-1.168942,1.893223,2.592947,3.317206,-2.341907,-0.8675427,-1.031774,4.010586,-0.3589831,1.189569,0.1742555,0.8667068,2.061249,1.350359,-0.9042924,0.2639834,-0.283182,-0.4101266,0.534597,0.3172808,0.5035468,0.3606003,0.7283643,1.16511,0.901786,1.657381,0.5928179,-0.9971292,-0.1789547,-0.8547742
0131-F14,1.0.3.0,226-001-BARNES-F14,3,WE,0,-2.037155,1.229492,3.204951,-2.929362,4.484091,-4.016694,0.5125572,0.4214701,2.317582,-0.1564318,1.53425,0.9174927,1.347807,-0.4361198,-0.1314446,-0.04750833,0.009658339,0.2134427,1.096143,1.017063,0.2067583,0.6744917,-0.2667388,1.599936,-1.63596,-1.988726,0.1577603,-0.03404044,-0.04834325,-0.7280333,-1.468577,1.705945,-0.1283326,0.3463634,1.654654,-0.4312624,0.2618039,2.235994,-0.9390177,-0.1763534,-0.8981228,-1.294535,-1.353245,0.2088836,0.4843077,-0.124186,0.4319142,0.9841529,-0.02577655,1.205598
0131-F14,1.0.4.0,226-001-BARNES-F14,3,PS,-93.42105263,11.60139,5.485253,2.208948,-1.093814,0.7733242,-0.0612355,2.856897,-1.372258,4.907668,2.646927,3.808793,-0.8513672,0.2571677,-2.377487,-2.037986,-3.075542,-1.248741,0.7421654,0.4760798,1.118414,-0.1653364,-0.9613092,1.848609,1.590153,-1.227472,-4.367159,-1.571608,0.02730993,-0.6606308,0.1394435,-1.656813,0.1597489,-2.663103,-0.5311058,0.5239824,-0.6888147,1.213631,0.3527838,-0.0323835,0.4085674,-0.2928578,-1.470542,-0.3122308,-0.6150899,1.319263,-1.217549,-1.987967,0.6280685,-1.219421,1.366142
0131-F14,2.1.1.0,226-001-BARNES-F14,4,PS,0,4.159798,5.910129,0.606471,-0.7673386,-4.084002,2.100437,3.055021,0.5213357,0.424972,-4.614485,1.712289,4.840742,-1.902056,0.3788148,-0.229219,-0.5664188,-0.1142457,0.3900912,0.001319568,1.022306,-0.4154431,-0.261446,-1.469469,0.894535,-1.493771,-0.05583057,-0.679963,-1.429444,-0.460909,-1.090227,0.3696651,-0.3281217,1.048119,-0.9660208,-0.5282186,-0.6279475,1.193172,-0.5335712,1.135415,0.3988007,0.6228522,-0.7360377,0.4577088,1.375026,1.321277,-0.502948,-0.4488516,0.03955539,-1.307763,-1.187513
0131-F14,2.1.2.0,226-001-BARNES-F14,5,WE,0,-1.937169,-0.8998756,2.870026,0.6688788,1.862574,3.642735,1.038926,-0.671071,1.88834,-2.089304,-1.352247,2.700629,0.2041284,0.1098239,1.156411,-0.7083924,-0.7677526,0.2996428,-0.2630371,-0.6174939,-1.11639,-0.1784539,-0.2533797,0.6731987,-0.1114818,0.5793969,-0.3343795,-0.6322887,-0.1025907,-0.8799784,-0.2986774,0.7100661,0.7812283,-0.2121,-0.2673657,-0.5853478,0.602313,0.04012438,0.3748732,-0.08728416,-0.6690243,-0.7397575,-0.04116831,0.6345849,-0.2752336,-0.1901548,0.8246927,0.3405097,0.1475282,-0.2340279
0131-F14,2.1.3.0,226-001-BARNES-F14,5,PS,161.1521451,0.7733373,-1.313535,-2.765128,-2.502805,2.460001,2.116497,0.7498613,-0.5362211,0.2622067,-1.841281,0.9529714,2.039162,-0.06860711,0.5087514,-0.3235298,-1.514788,0.6656113,1.011022,-0.9420814,-0.3516253,-0.6347906,0.5301549,0.5435779,-0.07825102,-0.2402829,0.185523,-0.6912549,-0.465628,1.438903,-1.484331,-1.651126,-1.200159,1.192956,-0.1174124,-1.983336,-0.6057748,0.1154474,-0.5236346,0.956289,0.6486775,0.1732059,-0.885289,0.4131819,0.5154211,-0.6734004,-0.7152138,0.5772771,0.4254425,-0.4528678,-0.2840233
0131-F14,3.-1.1.0,226-001-BARNES-F14,5,PS,0,3.766855,3.273838,-0.3731046,-0.1410489,-4.872514,0.408474,2.069278,0.3671814,-0.4319068,-1.706525,2.803673,4.183516,-1.140763,-0.901059,1.288822,0.7768007,0.5822711,-2.005835,0.978775,0.05519935,1.304034,1.391979,-2.407752,0.8563076,-0.2617004,-0.8330038,1.154209,0.5124933,-0.05238734,-0.4418748,-0.8572937,-0.3105217,1.585261,0.1902878,-0.8804262,0.06232509,0.6782758,-0.5413212,0.5806697,-0.3205312,-1.891387,0.2715649,-1.958066,-2.112047,-0.5208098,-1.124914,-2.04466,-0.07077606,-1.322876,-1.052602
0131-F14,3.-1.2.0,226-001-BARNES-F14,5,WE,0,-1.438462,-2.74407,1.837779,0.3902711,-0.2798044,0.1078103,-0.7838673,-1.175106,0.004444142,0.9625466,-0.08610605,5.006022,2.370519,-3.096316,2.286602,1.000538,1.286926,1.439334,-1.339434,1.182228,3.014968,0.6982002,-0.5868933,-0.4946669,-0.1719472,-0.9430276,1.112582,0.557685,0.5844637,-0.1325774,0.8650927,1.417362,-0.4684145,-1.250597,-1.203201,-1.714462,1.481162,-0.06151816,0.4732066,-0.3574457,0.1517519,0.07881139,0.3721749,-1.002077,-1.6901,0.3118716,-1.154205,-0.7259614,1.069644,0.431212
0131-F14,3.-1.3.0,226-001-BARNES-F14,5,WE,0,-1.4181,-2.173984,3.13783,0.6334984,1.943695,-1.862721,0.8262551,-1.281558,1.03215,1.841543,2.002706,3.86106,2.236726,-2.170295,1.970958,-0.336033,5.492703,1.231502,1.97157,1.22617,1.691038,-1.256048,-1.688935,0.6650113,0.3441755,-3.24957,5.287016,-3.430394,-1.007444,-2.352333,2.12688,-4.46694,0.6088812,-0.2666815,-1.54693,-0.6090899,1.9074,-0.6979976,-0.3559777,-0.4310188,1.3087,2.164607,1.596048,-0.9936301,-0.4889136,-1.582097,1.166506,-0.2878417,-0.2538565,-0.5457511
0131-F14,3.-1.4.0,226-001-BARNES-F14,5,PS,-167.7310924,8.674053,-0.235607,1.222697,1.162347,-1.5914,0.2017031,-1.127927,-3.8999,-1.09941,3.202038,2.816438,0.9179548,1.253326,1.425234,0.9787961,0.7643549,0.1037367,1.085539,1.177303,-0.03573623,1.327962,-0.7190268,-1.66715,0.9297306,0.7024896,-1.600777,1.141117,-2.250377,-4.641317,-0.8903941,-1.477122,-1.81005,0.928657,0.7650716,-0.2999498,-0.6747744,-2.036873,-1.623987,-1.152422,1.530464,0.04183539,-0.02230401,1.408917,1.452955,-0.01281917,-1.329041,0.7396237,0.9484149,-1.623615,1.660098
0131-F14,4.1.1.0,226-001-BARNES-F14,5,PS,0,-2.72459,1.232677,-2.17802,-0.97866,-4.168246,1.27289,-1.329209,2.013527,0.1510761,-2.410825,1.678108,-0.2821135,-0.06315283,0.70116,0.3844877,0.4259275,0.4358475,0.7235155,0.9330692,0.788887,-0.4212455,-0.8752523,0.4231668,-0.7616107,-0.3096028,-0.6259826,0.4911013,-0.3623831,-0.4915588,0.7595758,0.5075766,0.529543,0.2420529,0.1844502,0.1134647,-1.131547,0.06556807,0.05216289,0.1467401,0.6942062,-0.123281,0.07086575,-0.7582351,-0.3509586,0.8222633,-0.36896,0.2575922,-0.3577942,-0.7420297,0.51151
0131-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0,-4.468105,-0.0412789,1.013907,2.281822,0.8142558,1.399117,-0.8612355,-1.252259,2.128747,-1.728342,-0.9874907,-0.0533953,1.310019,-0.4694396,1.357247,0.9757698,-1.553191,-0.2724813,-0.2073012,-0.3262807,-1.363502,-0.6014479,0.2166612,-0.4643298,-0.5914444,-0.1875667,0.8098373,-0.01642431,-0.3151455,0.7682643,1.001568,0.608539,-0.06560092,0.5738614,0.2722837,0.07378577,-0.06088785,0.3146481,-0.1691157,0.2640187,0.4150337,0.1556353,-0.05660825,-0.06566827,0.6125873,-0.02020789,-0.2065361,-0.02284154,0.02393489,0.5322602
0131-F14,4.1.3.0,226-001-BARNES-F14,5,PS,121.25,-0.04672267,1.517803,-5.183824,-0.8247884,3.642894,-1.644759,-0.6940512,-0.6594933,-1.656715,-1.955923,0.4504948,-0.01095231,0.8027641,0.1684031,1.044242,1.22718,-0.4335708,-1.831604,-0.5871995,-0.4869607,-1.068211,0.4097923,0.1414813,-0.6618496,-0.5358443,-0.5495815,1.56476,1.103737,1.00784,0.3957111,-0.4951315,-0.4077644,-0.1380436,0.5736982,-1.683856,-0.3141012,-0.5335099,-0.7126977,0.2069581,1.164875,0.7718398,0.2826876,0.9674813,-0.1882597,0.1433165,-0.9558377,-0.5316855,0.4226261,-0.04220877,1.073185
0131-F14,5.1.1.0,226-001-BARNES-F14,5,WE,0,-5.533658,0.5376126,2.131636,3.401773,-0.5667267,0.1428346,0.07529401,0.8608837,-1.445064,0.2877113,1.330714,-0.6995691,-0.7727545,0.5227796,-0.2979685,-0.1897309,-0.7327198,0.1488197,-1.449331,1.228024,-1.092954,0.1779806,0.2014465,-0.5019839,-0.8603825,-0.4516215,-0.5625269,0.2609471,0.4389352,-0.658512,-0.748643,-0.7051657,-0.1553236,0.3408782,-0.2826533,0.7286076,-0.7324913,0.07467253,-0.01563164,0.6395978,-0.007949505,-0.04444932,-0.1403926,-0.7104654,0.1602557,-0.2501072,-0.5252082,-0.1291449,0.1785505,0.01055273
0131-F14,5.1.2.0,226-001-BARNES-F14,5,PS,0,-0.6580947,0.3075663,-2.982979,1.416818,-2.427922,1.011801,-0.757003,-0.8730167,2.133133,-0.173075,-1.935318,-0.1163561,-1.202675,1.019227,-0.5936397,0.7912596,1.78047,-1.358258,0.3266828,0.7616475,0.02207399,0.7421887,-1.155695,-0.07423873,0.03624316,-0.3568102,-0.3974101,0.5551468,0.8520725,-0.5959578,-1.006497,0.2732266,0.0755865,-0.8016448,-0.2427894,-0.2190082,-0.3991522,-0.4178485,-0.1636131,0.6568662,0.1930564,0.4913964,0.4997276,0.5638329,1.156777,-1.267291,0.2289018,0.6008001,1.007327,0.4132239
0131-F14,5.1.3.0,226-001-BARNES-F14,5,PS,-67.85287081,4.955116,2.756569,-5.103911,2.05586,2.903991,-1.61615,0.0565357,0.2763952,-1.174939,0.3838768,-0.4864592,0.9185444,0.8054265,0.2713672,0.06960058,0.497886,-1.052551,0.8954184,-0.08365592,0.8295392,-1.690974,-0.178726,-1.46026,-0.04194809,-1.526216,-0.1507943,-1.02594,0.01207518,0.2642934,-0.05871657,-0.8706111,-0.4027646,0.1007181,-1.057835,-1.341657,1.591373,-0.7472837,-0.2703918,-0.2731854,1.185392,-0.5025594,0.1446559,0.98441,1.513443,2.19365,-0.3712998,0.4791219,0.006322232,0.5897512,0.7924271
0131-F14,6.1.1.0,226-001-BARNES-F14,5,PS,0,-2.357527,0.3425319,-4.153177,0.7978772,-3.959357,0.4102195,-0.9223326,3.911231,0.5973853,0.9813282,-2.023628,0.3285298,-0.3822984,1.380556,-1.193107,-1.26237,0.865966,1.585325,1.126389,0.6972844,-0.7008369,-0.6488857,-0.8860813,-0.3970514,-1.146593,-0.3262503,0.1011249,0.208033,0.009099675,0.9402137,0.5795253,0.466216,0.2093828,-0.280072,0.369333,-0.02004515,-0.1612836,-0.3512933,-0.2970633,0.2845497,-0.2576301,0.1605965,0.3070094,0.4165885,0.5622574,-2.319788,-0.09922678,0.965336,-0.2604767,0.9645614
0131-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0,-4.079731,-1.270496,-0.549503,2.203405,-0.4379921,0.9660127,-2.009215,-1.259484,2.098733,-0.4218335,-2.599444,0.08264348,1.236386,-0.3654906,0.8589335,-0.2764335,-1.578933,0.6981778,-1.175198,0.02948228,-0.5281844,-0.5314465,0.3656822,-0.3308507,-0.9424322,-0.4187925,0.5843342,-0.2213707,-0.2823814,0.08529718,0.7645252,0.0750219,-0.3778235,0.6748476,0.09246285,0.1908561,-0.03121604,0.1482896,-0.000618498,0.298895,-0.003257761,-0.09420201,-0.2515379,-0.2154372,-0.3256954,-0.4060907,-0.7664582,-0.02053902,-0.9199313,0.4790712
