"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8","Dim.9","Dim.10","Dim.11","Dim.12","Dim.13","Dim.14","Dim.15","Dim.16","Dim.17","Dim.18","Dim.19","Dim.20","Dim.21","Dim.22","Dim.23","Dim.24","Dim.25","Dim.26","Dim.27","Dim.28","Dim.29","Dim.30","Dim.31","Dim.32","Dim.33","Dim.34","Dim.35","Dim.36","Dim.37","Dim.38","Dim.39","Dim.40","Dim.41","Dim.42","Dim.43","Dim.44","Dim.45","Dim.46","Dim.47","Dim.48","Dim.49","Dim.50"
"avgTimeOnStepKC",-0.0258589038494925,-0.107833189230478,0.162861878062105,0.691788932802399,-0.0339275639009237,0.0805852234908687,0.159070373267675,-0.44964448266429,0.0815202889884862,0.0497417148588795,0.0360939685353102,-0.0107916865577139,-0.045751885078731,0.0196929752129209,-0.0359398263761036,-0.0379912326265694,-0.00637384055390141,0.0772091158353542,0.177006803736909,0.109690905124171,0.333927028626293,0.0395902173893919,0.077045223621838,-0.0270228420130628,0.026689140347235,0.0100778456613693,-0.00155311832107228,-0.0013616776021494,-0.0167579941178266,-0.0105074897009997,0.0243410643239606,-0.0108730474117349,0.00863313610273501,0.0183316238163864,0.0132202119157183,0.00822520584356147,0.00342399718972623,-0.0134485353608945,0.0433031444622956,-0.0372513821213471,-0.0281408520205694,-0.00634148161692391,0.0014605500172433,0.0511547804178588,0.0932460414899069,-0.036654634230088,0.0178257652311625,-0.100630002875309,0.0371984346511847,-0.00586126455095247
"avgTimeOnStepKCWE",-0.0273325118682613,-0.0356072476585538,0.109041324029175,0.522089761966705,-0.0294730198581311,0.0798037733097521,0.192167658179679,-0.648175367470837,0.127042667580926,0.0804313881873766,0.0548936655138056,0.0230588168766286,0.109077398167837,-0.0686143898283144,-0.0566776200470241,0.0253870311771829,-0.0197148331982884,-0.00853542823126947,0.0943740141860496,0.308603298794387,0.000597974792300231,0.0241051671766356,-0.0362023167545206,0.00588142647265602,-0.0302457235651466,-0.0362388873165028,-0.0352671350264372,0.000820058348304439,0.000568556022333613,-0.0109640921160426,0.0110638841913699,-0.0501076330224834,-0.0219435910718605,0.00214322936394783,0.00894217622957231,0.0102579192622794,-0.0186524702526636,-0.0192478540938648,0.0316103107516108,-0.0451173585357384,-0.0200682512101378,0.0183030191725639,0.0153889271996145,0.0643414778238753,0.148626336353518,-0.0554387647251705,0.0137620567524166,-0.0916870329748796,0.0160291984885854,-0.047267194613651
"avgTimeOnStepKCPS",0.0193489334415362,-0.114971406476015,0.104428479609594,0.354049124419103,0.0153845505303879,0.038446722841106,-0.127198351600106,0.209385525764416,-0.0246425228945952,-0.0418147214616378,0.0152697876734968,-0.016683462487695,-0.149857885826481,0.0810719257806192,0.00745276302221513,-0.0451615902223113,0.0157818450671538,0.151783556853427,0.284938070846032,0.0434598517482048,0.650951704108798,0.067610712623501,0.187267016141127,-0.0347353110516847,0.0691193607812994,0.0360174247994851,0.0253451574689106,0.00482021273854065,-0.0198008420189352,0.00265329370774832,0.0132498263149798,0.0346136568370323,0.051478250542945,0.0465831759780214,0.00244167670495933,0.00460459364533945,0.0351598574972531,0.000611131997835114,0.00235777148353002,0.0257133286886562,-0.0154224065453348,-0.0380039778744757,-0.015484224020999,-0.0252710763776073,-0.0454280578780629,-0.0159936197050407,0.0487067430578803,-0.150783875223986,0.0777782030498174,0.0524906985731916
"timeOnLastStepKCPS",-0.00515712311114847,-0.0500507012251915,0.0488518531228067,0.179638001230365,-0.022600959363583,0.0094151337515788,-0.0287057611315163,0.140186573476731,0.0170451387987426,-0.0320937710060766,-0.0149649663506816,0.105583771435176,0.000570816538832926,-0.0434900743720018,0.0841971977452043,0.0695418063951243,0.0387684512015307,0.0805862846048702,0.0920224742260096,-0.0507083840595461,0.454152452040886,0.0621035069560654,0.183964041255435,-0.0567992669969306,0.0742564125918905,0.0629380697439612,-0.000870361379611087,0.02564344090562,-0.0454987112271649,0.0283095597102461,0.0818996583761727,0.107348906713895,0.0426499411490876,0.0387893645268753,0.0730382470062014,0.0144145773918714,0.0404554100305554,0.0321373886443581,0.211178772331413,-0.127269728867029,-0.130136274040609,-0.0358741883588211,0.0467346501477787,0.263683978804958,0.18260418170901,0.151211895453494,-0.197044415695961,0.522257501767501,-0.243541236340463,-0.10112471270659
"timeOnTutoringSession",0.303157889884279,0.132559963288554,0.21543995244634,0.666466299868069,-0.0116899744571562,0.0892340999249713,0.046340126810794,0.246118854231422,-0.0906068214451849,-0.0721159055349532,-0.102040715023882,-0.174041661934381,-0.195560547466903,-0.0536851632773398,-0.214793556439581,-0.235802145901717,-0.0515915044218784,-0.0295479475346256,-0.112451281627682,-0.00924924342511449,-0.157796484251698,-0.056611858283336,-0.0868968223256572,0.0358176183954918,-0.0632176754823293,-0.0444107398536132,-0.0154962929771451,0.0685014814448575,-0.00339426761957837,0.00707502700731915,-0.00172054296819743,0.0211176936944334,-0.0231288710597084,-0.0227608537788281,0.0200703724732336,-0.0151990690720836,0.00805891955613163,-0.00352981300575185,0.00437896450395796,0.0144060920984601,0.00413786349878712,-0.0174511511214842,0.00332180900397933,-0.00134257256282092,-0.0544390560411379,0.0713993143749124,-0.0440234634820486,0.0810930394353909,-0.0271855315175228,-0.0187760097786384
"timeOnTutoringSessionWE",0.00251095012829932,0.182442169089248,0.122920112152382,0.544381191354157,-0.00604580959875517,0.144910889071855,0.11961126024927,-0.456886234065515,-0.00141086905198448,0.031734882357805,-0.0519445346745249,-0.162769387307329,-0.140211143654846,0.0240023440113245,-0.0512330058434704,-0.137142134995928,-0.0103587897705579,-0.00588568328752973,-0.17396374072082,-0.419432407307981,-0.097669179837958,-0.0367410571468496,-0.000661102265262352,0.0023740264718795,0.0153998607671152,0.0618283685659291,0.0425016676421956,0.00678761547327475,0.00327619115347742,0.0414133560273706,0.0351299862992009,0.0086866479552427,-0.00423364448954104,-0.00515350915077168,0.00832923420277281,-0.00302278863872348,0.000689346531119328,-0.0262347975815868,0.0574526173515763,-0.00563871867464818,-0.0228678560862401,-0.0266729809071843,-0.00478893031857944,0.010635683830268,-0.0487399637014913,0.0340300700560721,-0.0292635142656137,0.0431987669851267,0.0149359340521302,0.0189084451877891
"timeOnTutoringSessionPS",0.344589549013571,0.0744433622805405,0.19396065820168,0.531024730571746,-0.0107867832987617,0.040822765529079,0.00255266791751487,0.472677141900785,-0.102712158135166,-0.0955635155867711,-0.094505244520924,-0.13000867969631,-0.164026405510293,-0.0712991364569835,-0.223359370157978,-0.211197959264236,-0.0544673809303346,-0.0312148431043248,-0.0550806202446346,0.165774743549577,-0.138853470839954,-0.0491008001282795,-0.0987973928133705,0.0398394247885104,-0.0785513218374497,-0.0766261515449345,-0.0355348557436667,0.0752485145410564,-0.00524720955064938,-0.00934269031576486,-0.0167295567715624,0.0204256348899254,-0.0245906220652426,-0.0237843365247881,0.0193817818431788,-0.0160584854675674,0.00889858100558298,0.00700402604508319,-0.019159159130205,0.0187954829390918,0.0143309291051113,-0.00868416786586921,0.00580051857624589,-0.00600174251610701,-0.0415794030879871,0.0671003401081115,-0.0378915534889784,0.0742983082165798,-0.0372742922175357,-0.0293561435193511
"avgTimeOnStepSession",0.000133041901244529,-0.206665727603009,0.23236419554692,0.844137000883021,-0.0526473988994904,0.0220908311104735,0.0568370140785975,0.145732019433391,0.0904576823581281,-0.0227723079175743,0.0265057495963184,0.0417534500782142,0.00202242829093841,-0.0397283730744062,-0.0572022303142999,-0.0284384941439121,-0.00466568568931467,-0.00392597744420727,0.0227608553586599,0.126597216544888,-0.0659310681999408,-0.030295270032709,-0.0625403396576338,0.00635476057221541,-0.070514926646189,-0.060030714697145,-0.0442470860345932,-0.0109628847544319,0.017391092185293,-0.0189488847233856,-0.00336255572648372,-0.0305425065469619,-0.0167797024843562,-0.00274381619487635,-0.00478482138515306,0.0170878764333717,0.0232061607708335,-0.000414940255455143,0.0334352939712143,-0.0661884971099049,-0.0257250015707568,0.0115780345769636,0.00473538456616036,0.0669775400167178,0.132119806491086,-0.0661461581893321,0.0259154723704643,-0.0319339782003025,0.0282768110558242,0.00899695665153651
"avgTimeOnStepSessionWE",-0.0556179830814645,-0.0271933755326164,0.116474568862534,0.578622239237424,-0.0351710051139515,0.0889900588473854,0.189370979499123,-0.670402220736483,0.107127290645454,0.0767648342131602,0.0375925626778258,0.0157997974586608,0.0729075227485882,-0.0594176944647399,-0.0646140855685205,0.0028572427517038,-0.0217445991691952,-0.00588644434188607,0.064773760271052,0.237973013819945,-0.0191255761940253,0.0138277368810286,-0.0304131380469966,0.00671406681771358,-0.0256830414132309,-0.0232533810208251,-0.0216085589582524,0.00567619036280404,0.00347349881526343,0.00321363315166977,0.00647761444356385,-0.0205191174552763,-0.0116697859665446,-0.00416254128257455,0.00448444489952354,0.0102030962273351,-0.00728048401050507,-0.0136597093155191,0.0279418552043128,-0.0393802959929843,-0.0146533738759993,0.0066705932384039,0.00758852799485939,0.0519947191226071,0.109690342458851,-0.035929800807386,0.00668445256225061,-0.0623117564808749,0.0188815244146462,-0.0353692098763633
"avgTimeOnStepSessionPS",0.0496120807627653,-0.125947016638887,0.182079937291734,0.62707551174748,-0.00226441852325115,0.0341819054801915,-0.160763095743705,0.524121703634433,0.0110280937766423,-0.0858753070588393,-0.00295530744740782,-0.0201261080755661,-0.116372932544918,-0.0250476094789692,-0.101008087451915,-0.0996582712325306,-0.0259560846088749,0.0106499979543046,0.0315241901932268,0.153067045047744,-0.10299092292379,-0.0405756113377134,-0.0782836422663565,0.0478287955744059,-0.136478325733111,-0.106525393215051,-0.072639497985496,-0.0256478573851959,0.0452084172490305,0.0411549507749005,-0.0157329866421435,-0.0295187299618386,0.00306486336752723,0.0126366543510869,-0.0383854646753199,0.0220306736042233,0.0344312147954876,0.0128687569676295,0.0434271515942546,-0.0686523101891543,-0.0184730757161881,0.00571910339934051,0.00745203743270717,0.0594842704534236,0.0761904831192813,-0.0592308547355574,0.0059704438789949,0.046262773210703,0.0183123581272388,0.0375056323412468
"timeOnTutoringProblem",0.0615091978695716,-0.12185265195618,0.154930838668386,0.719790873902337,0.0178084554801715,-0.0625597788821515,0.0609631568520583,0.21553733339838,0.00564194062208146,-0.10337129937846,-0.0318787223365158,0.285476407809055,0.307168059290682,-0.160877893558747,0.215994988822626,0.234244012322247,0.0490686677544461,-0.0652243034363023,-0.0962304291082521,-0.109612947078823,-0.0254259237862348,0.0196266263026618,0.028888670632557,-0.00825452906979942,0.0352699632260028,0.0229226195784594,0.0206175614231994,0.00454024312253685,-0.00244051754217168,0.00874564398402526,-0.00653287166847963,-0.000646796784936662,-0.00122502495666056,0.000825672725400462,0.00614521527031691,-0.0191214627761833,-0.0175597846494591,0.00269142618257585,-0.0276259748670022,0.0480484464158855,0.0296520375887885,-0.00376773234837075,-0.00682067308668532,-0.0643390048411968,-0.0936960349353658,0.0272734338726087,0.00512174589357304,0.00802597546667152,-0.010553392956805,-0.00082145260758306
"timeOnTutoringProblemWE",-0.0784699655223353,0.0255902356591066,0.0577786185899244,0.455385022664231,0.00798071197510207,0.0474455183037603,0.152274059327737,-0.483646703312019,0.066969457328334,0.0479938266667264,0.0451965086198105,0.0976016440731781,0.143152190606731,-0.0881490974862196,0.0426685143165911,0.10955066313034,0.00393835813404037,-0.0396986765005316,0.0493703623032397,0.225014586986479,-0.0883257227137678,0.00949695744339437,0.0174861965889208,0.0158642355408809,0.0344021607682474,-0.00388417286199056,0.0119703227410558,0.0219637738388183,-0.0100654390883469,-0.00920388043154276,-0.0409060565737087,0.0813945794509762,0.0329720525833662,-0.00534331818691077,-0.0209576369288897,-0.0160950700635669,0.0152567356663444,0.052599817222027,-0.110687721726355,0.134664688923501,0.0534768356646086,-0.023573553382777,-0.0163498043388049,-0.150923282838601,-0.380436279541399,0.156765556960497,-0.0512436602929062,0.252550750146896,-0.0902763184133289,0.0655370514859969
"timeOnTutoringProblemPS",0.0989680090846285,-0.142664282103177,0.144256599368964,0.593329738126658,0.0160307940729193,-0.0873508643689884,0.00349996110391823,0.432600791787523,-0.0214177236387349,-0.131834079513114,-0.0531542754690367,0.269451634914704,0.274245801798406,-0.138218295802036,0.216690064649148,0.208979901954601,0.0515928204444624,-0.0544089794242828,-0.124656208580806,-0.211389089071441,0.00874425965445722,0.0173790561660598,0.0241382488896292,-0.0154745237604395,0.0241029952833727,0.0264553429947737,0.0174366857479468,-0.00410729378210422,0.00149204283551213,0.0132685463364932,0.00973497221491725,-0.0341687327831457,-0.0148857138340105,0.00309242740109702,0.015281366517269,-0.0141182641056058,-0.0253157544094444,-0.018708968644957,0.0155530979233802,-0.00326479364463163,0.0101676689392052,0.00560693680732112,-0.000674019559221395,-0.00771627951159069,0.0548174277146931,-0.0348814071496832,0.0266242917121647,-0.0951385393752382,0.0256747045004035,-0.0278379370152398
"avgTimeOnStepProblem",0.0330656521532947,-0.173827304051396,0.215598374994903,0.706843727445978,-0.121535762640519,0.00412869988299094,0.07093934716861,0.193482480173618,0.0643621385447607,-0.0828587398741378,-0.0224014494798079,0.279624838484654,0.286423079275843,-0.164672493132717,0.168127487257299,0.254471677914631,0.0963890241883639,-0.0456365746542219,-0.0895035310833029,-0.0566565398699163,0.00724535330176894,0.0323519742739615,0.0162503854613436,-0.0107421882539856,0.024418160605387,0.0271164270608823,0.00275034091555799,-0.000761123129589406,-0.00111377704883301,0.00428132079257285,0.000679826750388653,-0.00161336557316635,-0.0017375981345304,-0.00162962721975019,-0.000679231576181976,-0.0155648730535047,-0.0175771513004833,-0.00251153675811854,-0.0225681853911967,0.0302923550942916,0.0206101435600149,0.00518934248285536,-0.00635639195607875,-0.0453866313745792,-0.0412285942291951,0.00285334560019377,0.00960287042015712,-0.0319228686770779,0.0169111176203759,-0.00182330625441305
"avgTimeOnStepProblemWE",-0.0597900415284489,-0.0286013706570208,0.093763127515541,0.481770350270239,-0.0403840490266676,0.0666589840681096,0.168085760390484,-0.584556031687726,0.118198708335164,0.0594716708781908,0.0551727072447715,0.106124633719678,0.180526923289186,-0.111948718354102,-0.00158912356711158,0.117614650372581,0.000262866060348015,-0.0329560141068919,0.101922162228777,0.40214738496322,-0.0355733593443887,0.0228630524972153,-0.021946919563642,0.00981218976741389,0.00952763278677952,-0.026884200476191,-0.0206844220057864,0.010473827970418,-0.0056431171816625,-0.0206921389467991,-0.0236287793599119,0.0238276999005595,0.01128970134121,-0.00314713497994074,-0.0134103876154299,-0.008942619325514,-0.00656194601300918,0.0282788612138725,-0.0684805789981557,0.0722657727070243,0.0343957606260092,-0.00201285636902868,-0.00221800691813485,-0.0722486785277893,-0.17217046055225,0.0708673713855119,-0.0231968646314594,0.119586941828451,-0.0538991491911851,0.0136839988993121
"avgTimeOnStepProblemPS",0.0721836255209883,-0.176174269920588,0.20474470930476,0.57565731601095,-0.0979186936535393,-0.0116681751588148,-0.042627007394532,0.400115096591,0.00163293530810036,-0.104790518435361,-0.0545573247316511,0.256378527448494,0.220591762364229,-0.126788657700093,0.178967866713694,0.227604193093083,0.0828229261740166,-0.028300758371558,-0.119378857572502,-0.216424644881698,0.0830472733597787,0.0254110170108283,0.034607637533469,-0.0304772360715329,0.0407821947383596,0.0588689541346341,0.0182223733254541,-0.0275632441715053,0.0108700072334442,0.011166619971535,0.0138493786952905,-0.0207053623675085,-0.000499816544561618,-0.000151381028086187,0.00700788823067698,-0.00868401667722493,-0.0202272642956607,-0.0197791604877098,0.0422352919358623,-0.0298687011690283,0.00132072912125099,0.0098233241867159,0.0028305408353745,0.020048554622976,0.0982217743013066,-0.040916476122174,0.0322306846275845,-0.0864508700468394,0.035880568083194,-0.00837877127184474
"nTotalHint",0.0267637325182965,-0.0347930015854683,0.612549845693473,-0.233504283942287,0.478517387558919,0.29971089749638,0.156842586188933,-0.0388209750417944,0.0826322899602759,-0.279400964828843,-0.0463748048630981,0.25031791585935,-0.0741015822301974,0.0882881583394765,-0.00238691024649711,-0.0511813816879067,0.0211634808182162,0.036553309550468,0.0308073856869192,0.0198620096049493,-0.0751667479939666,0.0340100932460928,0.135825930483754,0.0388110943540081,-0.0534408597411543,-0.00437438194827863,0.0121156075480349,-0.0105391995442113,-0.00273290512417458,0.0391145200010749,0.0392216405588523,-0.00378615364150225,-0.0353480345200021,0.00570037048843137,0.0302244007412153,-0.00861733274403462,0.00580315729207518,0.00697910986081923,-0.0017117154406649,0.025319176439175,-0.00534796373094485,-0.00918147194006691,0.00324498540933941,0.0164393744459075,0.00933566568486586,0.000722289986997486,0.0301248862805837,-0.0111752098452285,-0.021486243756138,0.0252550669227998
"nTotalHintSession",0.0249191872984673,-0.033785463367725,0.606005613979501,-0.233991568050959,0.476488396620637,0.299433246512776,0.162845052176412,-0.040889517744312,0.0823183394594211,-0.290011966485267,-0.054798216398053,0.255911049902957,-0.0798084775184162,0.0752813982073667,-0.00291990182337864,-0.0554763968577947,0.0226010518921699,0.0368193838988287,0.0290102440099382,0.0198131323153603,-0.0748984982272217,0.0329408975142022,0.137648195202372,0.0382212668340248,-0.0549588131091443,-0.0060906693950207,0.00947839213520183,-0.00792684524210059,-0.00507204903976945,0.0392236410820713,0.0399589027620778,0.00131749007578263,-0.0366479006817444,0.001325629930059,0.0326012213751632,-0.0109067295532816,0.00330041629079921,0.00824439883151589,-0.000149291554613355,0.022762550221256,-0.00291932808626648,-0.00880331050688261,-0.000232735509103437,0.0186257450472985,0.0104536173177681,-0.000474548787972095,0.0239069959429023,-0.0133523111107372,-0.0146094734995574,0.023495821858215
"nHintKC",0.0118958757562167,-0.0371704716874268,0.570649449619841,-0.230298429464946,0.455836737879612,0.295095116734946,0.181872155113702,-0.0486917992840109,0.0800668479320751,-0.323970448451011,-0.0739471150990604,0.28794933583824,-0.106638520562101,0.0785298289850804,0.0198480762833108,-0.0466035477432166,0.0307824327650284,0.0541935621298073,0.0619588461979533,0.0106080825051322,-0.0976928850760208,0.0378448364954862,0.112535093925853,0.0357486338542349,-0.0620027712521106,0.000173620305719616,0.00496529118683407,-0.00802079532396085,-0.00280228088904355,0.0326237314115083,0.0395267367870117,-0.000273888364491445,-0.0351651068287618,-0.00283612083417885,0.023063266239219,-0.00569373337792199,-0.00619761008280967,0.0147412344555085,0.00346768529582639,0.0104771359054083,-0.00727202233863997,-0.012134486610996,-0.00932541993191,0.0301242021896927,0.0162296096979942,-0.0110216018954679,0.0100609104627394,-0.00830299460739115,-0.00251649267716839,0.0266031768180778
"nHintSessionKC",0.0121347621328843,-0.0360051130254658,0.566913711795989,-0.229973993505749,0.453775429123552,0.294386142688745,0.183283619784371,-0.0493470698755167,0.0795828604378262,-0.327440828429601,-0.0767231404076563,0.290204916638492,-0.108702827182187,0.0748669161951675,0.0201003816715967,-0.0478885500028743,0.031554316221505,0.0540844331815788,0.0618896515644229,0.0106905675213988,-0.0981294559304929,0.0379979259680644,0.115487990164102,0.0369914767146182,-0.0639372831990513,-0.000801063636262678,0.0046775433409014,-0.0081205641877866,-0.00355048712292586,0.0329256707454768,0.0396256599639586,0.000816805169774108,-0.0353376195774087,-0.00325498984271878,0.0243848080538812,-0.00731616592455064,-0.00726722719880141,0.0147024679345741,0.00450743890412403,0.010631593146167,-0.00703416120406293,-0.0133150503596289,-0.0103218522703118,0.0318101396830371,0.0167503711354183,-0.011646608380261,0.00892856797488202,-0.00971284043167165,-0.000505856737015738,0.0268479481781153
"nTotalHintProblem",0.00842433480883424,-0.0541763098419697,0.485663499082666,-0.168324658647368,0.409259064576467,0.171713198829699,0.0827026102353964,-0.0235477914654782,0.066784861251373,-0.137475803876084,-0.00545383606567282,0.154992454348824,0.0173333008454027,0.0870822220842371,-0.0325948216362823,-0.0508493047670609,-0.0177950680305385,0.006289105592866,0.00615254790444218,-0.00760447801156563,-0.0215708839831279,-0.00346877162454529,0.103762830783236,0.0087505698677315,-0.0446934603463977,-0.0578449504257752,0.00835658580391685,0.0102035981347028,0.0193826477218034,0.0139988489274554,0.0364927676283003,-0.000805634209884795,-0.0451723632859365,0.0447352689629434,-0.00528140328403436,-0.00465169327486013,0.0623788884294427,-0.013883836121819,-0.000590795285891269,0.0399291700463506,-0.0103545212967707,0.00643971420412604,0.0356605826826919,-0.046356027774713,-0.0133054122789893,0.0400932556736312,0.00722174075429332,-0.00157554397175312,-0.037979036726993,0.0235853245941429
"AvgTimeOnStepWithHint",0.119754330682072,-0.0934068119545485,0.0850065811224556,0.186568655212956,0.0131741754996785,-0.0119583322847126,-0.0327896044661708,0.19381321058878,-0.0108223606078369,0.138323231953835,0.146220631299298,-0.114348100563521,0.0109409631015841,0.28040155880227,0.0606650724335523,0.0636192988315431,-0.00243893019018557,-0.0689857506863258,-0.024380068582334,0.232861569040055,-0.278800444845782,-0.115840589661565,0.166243850813736,-0.104174753318048,0.417054792212416,0.31020642068137,0.156804827550794,-0.176650645241296,0.0249677259153205,-0.0126135143235591,-0.0375742251405678,-0.0168136784222163,0.0813860031001108,0.0164313529705658,-0.0083633103905293,-0.00312014508448694,-0.0636301078092197,-0.0563707890859093,0.0715218454228069,0.00485968150417,-0.157121893137944,-0.0998702873839032,-0.0387170874442683,0.0831673165891959,0.0473427143180983,-0.00578597797311474,0.0355346914398535,0.00930728989486722,0.0600710963965789,0.033522912026105
"AvgTimeOnStepWithHintKC",0.0160319313873798,0.00963305877703141,-0.010166222830004,0.0165463698061323,0.0136439041885585,0.0126618309658428,-0.0546650310213495,0.0197367349714006,0.00490699013502884,-0.0101122500478892,0.0291855276133718,0.0336900556670455,-0.0127450532324131,0.145482265424302,-0.00347390140534403,0.0239868641939794,-0.00545646927031881,0.0111071771539459,0.0573937723455552,0.0924724414141394,-0.0669290487715134,0.0344818334912966,-0.0258846621303515,-0.0873878846935812,0.298768915385582,0.219201469933685,0.0977954528331328,0.264091341117559,-0.0361891079190055,0.311896242511938,0.394668608991338,-0.0655024218878348,-0.134732128068828,-0.0614739738332353,-0.141723790345278,0.0602206666401428,0.141720063589114,-0.0748224394761354,0.0540154796687833,-0.332735256700335,0.0969339626767111,0.347784226056227,0.112166392516636,-0.12179483493028,-0.026762674431899,0.0220111577666407,0.00324109416054712,0.0921822361700161,0.194556092664988,0.0270154938052117
"durationSinceLastHint",0.0615882817053831,-0.0121578554122628,0.019725743284094,0.0103321194756109,0.0119554763853144,-0.0234372198424634,-0.00529579218551419,0.00477006923734299,-0.0567760101912913,0.106128389013811,0.108802823533611,-0.0122786141218336,-0.0214115617338509,0.227775760843973,0.153119925347495,0.148821360000923,0.0564753088457552,0.0150233252926934,0.201622190333174,-0.013259740017041,-0.15375022565401,0.138982845839595,-0.232039311696832,0.0298988031569758,0.11290285145494,0.0847384814529396,-0.0438634405588154,0.222576433614941,0.0703415351490245,0.183984613000789,-0.124359291419878,0.26507924887195,0.00880499100487959,0.044551229495179,0.204180318391736,-0.113779815150911,-0.213809581495466,0.0329365931071542,0.137094314667332,0.138490013581831,-0.0241791126293862,-0.338913531241844,-0.145652410685535,0.212865406110133,0.0518246200766221,0.0276253687967305,-0.138058571450017,-0.0734051863015263,0.129161926761488,0.071782978215828
"durationSinceLastHintKC",0.0368397256421744,-0.00716085044831639,0.0573946358892187,0.04161217338011,0.0158592239033116,-0.00112113526074769,-0.0628506163887334,0.0544056352507618,-0.0268084851109145,0.0536535914566401,0.0566976875806696,-0.0367774824576646,0.00818255518917604,0.114855381947617,0.0148783797200589,0.0576795994613608,0.00092873080596023,-0.000755048538704651,0.0963472398005257,0.00523193576754469,-0.0382801798799212,0.102202392741084,-0.265227279739272,-0.0391006181440079,0.135417605688025,0.0540965278667794,-0.0297217291632864,0.513845785903583,0.00434357199604532,0.325989361689497,0.170708953635489,0.133090279731707,-0.289227288318092,-0.0777490843500973,0.178631827714803,-0.0673093206607595,-0.0537193859354054,0.147958720559392,-0.101072178261071,0.176949626375911,-0.0312555622572624,0.0370828085859879,0.0543296125209413,-0.00748865664952105,0.0303019524492536,0.0409872214936295,0.0419086790960078,-0.0957219957460501,-0.118935407676377,-0.202745467225537
"stepsSinceLastHint",0.368295566714392,0.495267359907858,-0.134588668960059,-0.0124594376225418,-0.0799860526251623,0.029019565260547,0.0916061153591157,-0.0339515505861401,0.000766260680325113,0.00452148745501965,-0.0837760451237328,-0.0436705730616542,0.0152666523775385,-0.0208769923289354,0.148389890997334,0.101454639152985,0.0510225660284671,0.01311178638619,0.118615210498926,-0.0867729103784282,0.0242398214903995,0.0760472630976685,-0.2116951504897,0.0224466220274151,-0.164942649450334,-0.0733460779474516,-0.0983312811912815,0.121099372823631,0.0691297654963772,0.0232882339160696,-0.0413420642582311,0.0574380455188587,0.0751139057874411,-0.0146911908413218,-0.148283412735403,-0.024817182615202,-0.0426745263321844,0.0427954506203387,0.0600705689663377,-0.0764773079448485,0.0899215399072627,-0.00593824007484807,-0.0146325218030028,0.0875514646396095,0.0356858300253374,-0.0415641135430837,-0.00806639968367205,0.0806760058971106,0.113015068185154,0.0902234719606229
"stepsSinceLastHintKC",0.6400522436427,0.666609875563585,0.0395212844272886,0.0171397391425078,-0.144191194434711,-0.00125588293977069,-0.039420878637452,-0.00736186893307824,-0.0683261093510118,0.0644403499509602,-0.0417165544274108,-0.13844722587111,0.0388838534110128,0.0297498370041073,0.0834422763301684,0.122814960928734,0.0241222347934019,0.00816506011311211,0.0438535332097836,-0.00214300435532757,-0.00712107066251358,0.0151087856734537,-0.0422236121212576,0.000683723747566003,-0.00791913748911619,0.0161974922561226,-0.0119569258058579,-0.0314255739440883,0.00351974845533905,-0.0202505357674864,-0.0378755452239817,-0.00983416283775153,0.0475184122635668,0.0195442115240938,-0.0229873897926792,-0.0269835987107328,-0.01621733291232,0.0215819217065228,0.00458847766859552,-0.00751664061246592,0.0123904478380884,0.0146632969522597,-0.00821251880583812,-0.0071173640100047,0.0220906062524337,-0.0351405717275842,-0.0152236959054589,0.0142991510114447,0.00506822718428031,-0.0390646642980122
"totalTimeStepsHint",0.164991573297286,-0.0267465980745091,0.27215186640179,0.134329994765504,0.111397622981715,0.0381363771547425,-0.0513950168182073,0.202001380357099,-0.0550287532009294,0.131735089343924,0.135219090576177,-0.136056157240142,0.00388181672042411,0.265996917912624,-0.015941142740287,0.0270861603570939,-0.0306722409896715,-0.0698178393357745,-0.0674996765931599,0.252143555455373,-0.235707363452677,-0.102910924834692,0.196172224320264,-0.0834441707668697,0.391587309068799,0.275099024330792,0.18427521444006,-0.229081826139769,-0.0129879124519793,-0.0268753190344987,0.00740764567579695,-0.0666589373366566,0.0606778141337406,0.0291368247521414,0.0361188909759626,0.0136423324992143,0.00337451022630338,-0.0684189067537355,0.0325952215393757,0.0859068286753603,-0.127850728095628,-0.0478017322081232,0.0315249726295864,-0.00115439799977102,0.00660099012043634,0.00736173823131887,0.0420160203828396,-0.0226714162970041,-0.100544865196612,-0.0425635026230394
"totalStepsHint",0.0428343922723353,-0.0322509860628962,0.608957266321963,-0.226828244898438,0.473047583168438,0.299647957735001,0.158363992241119,-0.0341965765898407,0.0746295776362725,-0.283699808658723,-0.0487307972386212,0.251088559578454,-0.0838496776503914,0.0913995604062392,-0.000919971089470844,-0.0478747179687187,0.0215609755990466,0.0420999240997127,0.0384517157861586,0.0283530399015645,-0.0870225916169485,0.0264749446021826,0.140231487594037,0.0349967574722954,-0.0402731458228072,0.0137702874475566,0.0251066234654851,-0.0217112131165587,-0.00862163091359977,0.0354836990239,0.0412613374396771,-0.00680963550798901,-0.0357244155501052,0.00410387014821213,0.041375827694447,-0.0114829098181699,0.00276656400627455,0.00704182365582661,-0.00328379995369503,0.0279423739561678,-0.00833612861720852,-0.0107435952076316,-0.00248045917588322,0.0142043761061195,0.0116477175032453,-0.00508160127445604,0.0207085557045016,-0.0174718839738383,-0.0252104438995878,0.0165539728193567
